scientificName,scientificNameAuthorship,subtaxonAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,superfamily,family,subfamily,tribe,genus,specificEpithet,hybrid,subspecies,variety,establishmentMeans,provincialStatus,nationalStatus,firstReported,firstReportedBy,firstReportedSource,firstReportedCollectionNumber,firstReportedGBIF,lastReported,lastReportedBy,lastReportedSource,lastReportedCollectionNumber,lastReportedGBIF,recordCount,reportingStatus,iNatObservationStatus,notes,ID,statsCode
Beroe abyssicola,"Mortensen, 1927",,transluscent comb jelly,Animalia,Ctenophora,,,Nuda,,,Beroida,,,Beroidae,,,Beroe,abyssicola,,,,native,unlisted,,1993-05-09,Charlie Gibbs,PMLS,,,2020-05-09,catiemac,,,,,confirmed,observed,,1090851,CNI
Euplokamis dunlapae,"Mills, 1987",,oval sea gooseberry,Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,Euplokamidae,,,Euplokamis,dunlapae,,,,native,unlisted,,1995-02-25,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,873875,CNI
Pleurobrachia bachei,"A. Agassiz, 1860",,sea gooseberry,Animalia,Ctenophora,,,Tentaculata,,,Cydippida,,,Pleurobrachiidae,,,Pleurobrachia,bachei,,,,native,unlisted,,1981-05-31,Andy Lamb,PMLS,,,2011-05-17,Karolle Wall,,,,,confirmed,observed,,117705,CNI
Bolinopsis microptera,"(A. Agassiz, 1865)",,lobed sea gooseberry,Animalia,Ctenophora,,,Tentaculata,,,Lobata,,,Bolinopsidae,,,Bolinopsis,microptera,,,,native,unlisted,,1996-05-29,Charlie Gibbs,PMLS,,,2013-10-13,Peter Luckham,,,,,confirmed,observed,,1419827,CNI
Evasterias troschelii,"(Stimpson, 1862)",,mottled star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Evasterias,troschelii,,,,native,unlisted,,1968-08-02,Andy Lamb,PMLS,,,2016-02-07,Peter Luckham,,,,,confirmed,observed,,84265,ECH
Leptasterias hexactis,"(Stimpson, 1862)",,colourful six-armed star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Leptasterias,hexactis,,,,native,unlisted,,1993-08-16,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,117691,ECH
Orthasterias koehleri,"(de Loriol, 1897)",,rainbow star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Orthasterias,koehleri,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-07-24,Karolle Wall,,,,,confirmed,observed,,47669,ECH
Pisaster brevispinus,"(Stimpson, 1857)",,giant pink star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Pisaster,brevispinus,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2016-02-07,Peter Luckham,,,,,confirmed,observed,,49539,ECH
Pisaster ochraceus,"(Brandt, 1835)",,ochre star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Pisaster,ochraceus,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2009-07-08,Shera Street,,,,,confirmed,observed,,49699,ECH
Pycnopodia helianthoides,"(Brandt, 1835)",,sunflower star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,Pycnopodiinae,,Pycnopodia,helianthoides,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-10-13,Peter Luckham,,,,,confirmed,observed,,47673,ECH
Stylasterias forreri,"(de Loriol, 1887)",,velcro star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,Stylasterias,forreri,,,,native,unlisted,,1973-09-20,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,255883,ECH
Luidia foliolata,"Grube, 1866",,sand star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,Luidiidae,,,Luidia,foliolata,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,977-00454-001,1898300918,,,,,,,reported,unobserved,,195859,ECH
Henricia aspera aspera,"Fisher, 1906",,ridged blood star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Echinasteridae,,,Henricia,aspera,,aspera,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,293168,ECH
Henricia sanguinolenta,"(O.F. Müller, 1776)",,fat blood star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Echinasteridae,,,Henricia,sanguinolenta,,,,native,unlisted,,2009-10-10,Andy Lamb,PMLS,,,2015-05-16,Peter Luckham,,,,,confirmed,observed,,62364,ECH
Pteraster tesselatus,"Ives, 1888",,slime star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Spinulosacea,Spinulosida,,,Pterasteridae,,,Pteraster,tesselatus,,,,native,unlisted,,1971-08-21,Andy Lamb,PMLS,,,2009-10-03,Jackson Chu,,,,,confirmed,observed,,194701,ECH
Dermasterias imbricata,"(Grube, 1857)",,leather star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asteropseidae,,,Dermasterias,imbricata,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-10-13,Peter Luckham,,,,,confirmed,observed,,63382,ECH
Ceramaster patagonicus,"(Sladen, 1889)",,orange cookie star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Goniasteridae,,,Ceramaster,patagonicus,,,,native,unlisted,,,,,,,2009-10-03,Jackson Chu,,,,,new 2009,observed,,537859,ECH
Hippasteria phrygiana,"(Parelius, 1768)",,spiny red star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Goniasteridae,Hippasterinae,,Hippasteria,phrygiana,,,,native,unlisted,,1971-08-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,464048,ECH
Mediaster aequalis,"Stimpson, 1857",,vermilion star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Goniasteridae,Mediasterinae,,Mediaster,aequalis,,,,native,unlisted,,1971-08-21,Andy Lamb,PMLS,,,2009-10-03,Jackson Chu,,,,,reported,unobserved,,293174,ECH
Crossaster papposus,"(Linnaeus, 1767)",,rose star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Crossaster,papposus,,,,native,unlisted,,1973-06-14,Philip Lambert,RBCM,973-00137-010,1898297964,,,,,,,reported,unobserved,,192687,ECH
Solaster dawsoni,"Verrill, 1880",,morning sun star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,dawsoni,,,,native,unlisted,,,,RBCM,976-01146-012,1898264650,,,,,,,reported,unobserved,,117692,ECH
Solaster endeca,"(Linnaeus, 1771)",,northern sun star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,endeca,,,,native,unlisted,,2006-06-23,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,371725,ECH
Solaster stimpsoni,"Verrill, 1880",,striped sun star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Solasteridae,,,Solaster,stimpsoni,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-07-23,Karolle Wall,,,,,confirmed,observed,,208013,ECH
Amphiodia periercta,"H.L. Clark, 1911",,long-armed burrowing brittle star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea ,Ophintegrida ,Amphilepidida,Gnathophiurina ,Amphiuroidea,Amphiuridae,,,Amphiodia,periercta,,,,native,unlisted,,1975-06-17,Philip Lambert,RBCM,975-00224-007,1898321940,,,,,,,reported,unobserved,,957349,ECH
Ophiopholis kennerlyi,"Lyman, 1860",,daisy brittle star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroida,Ophintegrida,Amphilepidida,Gnathophiurina,Ophiactoidea,Ophiopholidae,,,Ophiopholis,kennerlyi,,,,native,unlisted,,1981-05-31,Andy Lamb,PMLS,,,2014-03-24,Karolle Wall,,,,,confirmed,observed,,129228,ECH
Gorgonocephalus eucnemis,"(Müller & Troschel, 1842)",,basket star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Euryalida,,,Gorgonocephalidae,Gorgonocephalinae,,Gorgonocephalus,eucnemis,,,,native,unlisted,,1971-08-21,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,465153,ECH
Ophiura luetkenii,"(Lyman, 1860)",,gray brittle star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Ophiurida,Ophiurina,,Ophiuridae,Ophiurinae,,Ophiura,luetkenii,,,,native,unlisted,,1973-06-14,Philip Lambert,RBCM,973-00137-009,1898306018,,,,,,,reported,unobserved,misspelled 'Ophiura lutkeni' in GBIF dataset,255865,ECH
Ophiura sarsii,"Lütken, 1855",,notched brittle star,Animalia,Echinodermata,Asterozoa,,Ophiuroidea,Myophiuroidea,Euryophiurida,Ophiurida,Ophiurina,,Ophiuridae,Ophiurinae,,Ophiura,sarsii,,,,native,unlisted,,1993-05-09,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,202051,ECH
Florometra serratissima,"A.H. Clark, 1907",,feather star,Animalia,Echinodermata,Crinozoa,,Crinoidea,Articulata,,Comatulida,,Antedonoidea,Antedonidae,Heliometrinae,,Florometra,serratissima,,,,native,unlisted,,1960-06-21,Dan Quayle,RBCM,009-00308-001,1898303669,2015-05-16,Peter Luckham,,,,,confirmed,observed,,195902,ECH
Mesocentrotus franciscanus,"(A. Agassiz, 1863)",,red sea urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Mesocentrotus,franciscanus,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-07-23,Karolle Wall,,,,,confirmed,observed,,992313,ECH
Strongylocentrotus droebachiensis,"(O.F. Müller, 1776)",,green sea urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,droebachiensis,,,,native,unlisted,,1986-04-08,BC Hydro - submerged cable,RBCM,986-00191-021,,2018-08-11,Samantha Fulgham,,,,,confirmed,observed,,120070,ECH
Strongylocentrotus pallidus,"(G.O. Sars, 1871)",,white sea urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,pallidus,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-013,,,,,,,,reported,unobserved,,129221,ECH
Strongylocentrotus purpuratus,"(Stimpson, 1857)",,purple urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea ,Echinacea,Camarodonta,,Odontophora,Strongylocentrotidae,,,Strongylocentrotus,purpuratus,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-012,,,,,,,,reported,unobserved,,48035,ECH
Dendraster excentricus,"(Eschscholtz, 1831)",,eccentric sand dollar,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Neognathostomata,Clypeasteroida,Scutellina,Scutelloidea,Dendrasteridae,,,Dendraster,excentricus,,,,native,unlisted,,1964-12-07,,RBCM,976-01146-014,1898270561,2018-05-22,Karolle Wall,,,,,confirmed,observed,,117696,ECH
Leptosynapta transgressor,"Heding, 1928",,subtidal burrowing sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Paractinopoda,,Apodida,,,Synaptidae,,,Leptosynapta,transgressor,,,,native,unlisted,,2013-10-20,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,873898,ECH
Cucumaria miniata,"(Brandt, 1835)",,red sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,miniata,,,,native,unlisted,,1969-02-21,Andy Lamb,PMLS,,,2013-08-07,Karolle Wall,,,,,confirmed,observed,,117695,ECH
Cucumaria pallida,"Kirkendale & Lambert, 1995",,pale sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,pallida,,,,native,unlisted,,2006-06-23,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,356416,ECH
Cucumaria piperata,"(Stimpson, 1864)",,salt & pepper sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Cucumariidae,,,Cucumaria,piperata,,,,native,unlisted,,1994-10-07,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,424353,ECH
Psolidium bidiscum,"Lambert, 1996",,pale creeping pedal sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Psolidae,,,Psolidium,bidiscum,,,,native,unlisted,,1996-09-28,Charlie Gibbs,PMLS,,,,,,,,,reported,unobserved,,873892,ECH
Psolus chitonoides,"Clark, 1901",,creeping pedal sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Psolidae,,,Psolus,chitonoides,,,,native,unlisted,,1973-09-20,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,473064,ECH
Psolus squamatus,"(O.F. Müller, 1776)",,white creeping pedal sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Psolidae,,,Psolus,squamatus,,,,native,unlisted,,2008-10-09,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,293149,ECH
Eupentacta quinquesemita,"(Selenka, 1867)",,stiff-footed sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Dendrochirotida,,,Sclerodactylidae,,,Eupentacta,quinquesemita,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-030,,2016-02-07,Peter Luckham,,,,,confirmed,observed,,51695,ECH
Apostichopus californicus,"(Stimpson, 1857)",,giant sea cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Synallactida,,,Stichopodidae,,,Apostichopus,californicus,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-032,,2015-05-16,Peter Luckham,,,,,confirmed,observed,,202640,ECH
Panomya ampla,"Dall, 1898",,ample roughmya,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,Hiatelloidea,Hiatellidae,,,Panomya,ampla,,,,native,unlisted,,1958-09-05,Ian McTaggart-Cowan,RBCM,979-00316,1898318849,,,,,,,reported,unobserved,,865774,MOL
Panopea generosa,"(Gould, 1850)",,Pacific geoduck,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,Hiatelloidea,Hiatellidae,,,Panopea,generosa,,,,native,unlisted,,1994-10-23,Andy Lamb,PMLS,,,2019-05-04,Isabelle Côte,,,,,confirmed,observed,,117618,MOL
Solen sicarius,"Gould, 1850",,sickle jackknife-clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Adapedonta,,Solenoidea,Solenidae,,,Solen,sicarius,,,,native,unlisted,,2007-12-09,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,54529,MOL
Glycymeris septentrionalis,"(Middendorff, 1849)",,western bittersweet,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Arcida,,Arcoidea,Glycymerididae,,,Glycymeris,septentrionalis,,,,native,unlisted,,1958-09-05,Ian McTaggart-Cowan,RBCM,979-00294,1898292826,,,,,,,reported,unobserved,,479438,MOL
Ciliatocardium ciliatum,"(Fabricius, 1780)",,hairy cockle,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Cardioidea,Cardiidae,Clinocardiinae,,Ciliatocardium,ciliatum,,,,native,unlisted,,2008-10-10,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,940646,MOL
Clinocardium nuttallii,"(Conrad, 1837)",,Nuttall's cockle,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Cardioidea,Cardiidae,Clinocardiinae,,Clinocardium,nuttallii,,,,native,unlisted,,1995-02-23,Charlie Gibbs,PMLS,,,2009-07-08,Shera Street,,,,,confirmed,observed,,69925,MOL
Keenaea centifilosa,"(Carpenter, 1864)",,cockle,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Cardioidea,Cardiidae,,,Keenaea,centifilosa,,,,native,unlisted,,1958-09-05,Ian McTaggart-Cowan,RBCM,979-00327,1898273217,,,,,,,reported,unobserved,reported as Nemocardium centifilosum (RBCM 979-00327),962184,MOL
Keenocardium blandum,"(Gould, 1850)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Cardioidea,Cardiidae,Clinocardiinae,,Keenocardium,blandum,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-017,1898304642,,,,,,,reported,unobserved,,940598,MOL
Gari californica,"(Conrad, 1849)",,California sunsetclam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Psammobiidae,,,Gari,californica,,,,native,unlisted,,2005-12-10,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,354323,MOL
Nuttallia obscurata,"(Reeve, 1857)",,purple mahogany clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Psammobiidae,,,Nuttallia,obscurata,,,,non-native,unlisted,,,,,,,2016-08-21,Tyrel Froese,,,,,new 2016,observed,,430211,MOL
Semele rubropicta,"Dall, 1871",,rose-painted clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Semelidae,,,Semele,rubropicta,,,,native,unlisted,,1999-05-05,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,371110,MOL
Macoma brota,"Dall, 1916",,heavy macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,brota,,,,native,unlisted,,,,,,,2016-08-17,Andrew Simon,,,,,new 2016,observed,,504353,MOL
Macoma calcarea,"(Gmelin, 1791)",,chalky macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,calcarea,,,,native,unlisted,,1961-06-22,,RBCM,976-01146-008,1898275200,,,,,,,reported,unobserved,,861604,MOL
Macoma carlottensis,"Whiteaves, 1880",,Charlotte macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,carlottensis,,,,native,unlisted,,1961-06-22,,RBCM,976-01146-009,1898266087,,,,,,,reported,unobserved,,957354,MOL
Macoma nasuta,"(Conrad, 1857)",,bent-nose macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,nasuta,,,,native,unlisted,,2009-11-14,Andy Lamb,PMLS,,,2016-08-21,Tyrel Froese,,,,,confirmed,observed,,117612,MOL
Macoma obliqua,"(J. Sowerby, 1817)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,Tellinoidea,Tellinidae,Macominae,,Macoma,obliqua,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-002,1898316814,,,,,,,reported,unobserved,,861605,MOL
Coanicardita ventricosa,"(Gould, 1850)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Carditida,,Carditoidea,Carditidae,Scalaricarditinae,,Coanicardita,ventricosa,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-006,1898313988,,,,,,,reported,unobserved,,492137,MOL
Kellia suborbicularis,"(Montagu, 1803)",,suborbicular kellyclam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Galeommatida,,Galeommatoidea,Lasaeidae,,,Kellia,suborbicularis,,,,native,unlisted,,2006-06-30,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,253475,MOL
Parvilucina tenuisculpta,"(Carpenter, 1864)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Lucinida,,Lucinoidea,Lucinidae,Lucininae,,Parvilucina,tenuisculpta,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-005,1898273623,,,,,,,reported,unobserved,,493882,MOL
Axinopsida serricata,"(Carpenter, 1864)",,lenticular axinopsid,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Lucinida,,Thyasiroidea,Thyasiridae,,,Axinopsida,serricata,,,,native,unlisted,,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03315,1898280832,,,,,,,reported,unobserved,,977317,MOL
Mya arenaria,"Linnaeus, 1758",,soft-shelled clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,Myoidea,Myidae,,,Mya,arenaria,,,,non-native,unlisted,,,,,,,2016-08-17,Andrew Simon,,,,,new 2016,observed,,81634,MOL
Mya truncata,"Linnaeus, 1758",,truncated softshell-clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,Myoidea,Myidae,,,Mya,truncata,,,,native,unlisted,,2008-04-27,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,447416,MOL
Zirfaea pilsbryi,"Lowe, 1931",,rough piddock,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,Pholadoidea,Pholadidae,Pholadinae,,Zirfaea,pilsbryi,,,,native,unlisted,,2016-07-24,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,117472,MOL
Bankia setacea,"(Tryon, 1863)",,feathery shipworm,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,Pholadoidea,Teredinidae,Bankiinae,,Bankia,setacea,,,,native,unlisted,,1999-10-02,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,347368,MOL
Crenella decussata,"(Montagu, 1808)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Crenellinae,,Crenella,decussata,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-013,1898267985,,,,,,,reported,unobserved,,193939,MOL
Modiolus modiolus,"(Linnaeus, 1758)",,northern horsemussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Modiolinae,,Modiolus,modiolus,,,,native,unlisted,,2005-12-10,Andy Lamb,PMLS,,,,,,,,,reported,unobserved,,123772,MOL
Modiolus rectus,"(Conrad, 1837)",,,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Modiolinae,,Modiolus,rectus,,,,native,unlisted,,1959-12-11,Dan Quayle,RBCM,989-00278-015,1898316253,,,,,,,reported,unobserved,,196218,MOL
Musculus discors,"(Linnaeus, 1767)",,discord mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Musculinae,,Musculus,discors,,,,native,unlisted,,1958-09-05,Ian McTaggart-Cowan,RBCM,979-00346,1898284913,,,,,,,reported,unobserved,,482998,MOL
Mytilus edulis complex,,,blue mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae,Mytilinae,,Mytilus,edulis,,,,native,unlisted,,1982-05-28,Philip Lambert,RBCM,982-00155-001,1898293540,2015-08-05,Andrew Simon,,,,,confirmed,observed,,62807,MOL
Musculus niger,"(J.E. Gray, 1824)",,black mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,Mytiloidea,Mytilidae ,Musculinae,,Musculus,niger,,,,native,unlisted,,1958-09-05,Ian McTaggart-Cowan,RBCM,979-00347,1898295371,,,,,,,reported,unobserved,,483000,MOL
Nuculana leonina,"(Dall, 1896)",,nuculanid clam,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,Nuculanoidea,Nuculanidae,Nuculaninae,,Nuculana,leonina,,,,native,unlisted,,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03316,1898319922,,,,,,,reported,unobserved,,957348,MOL
Megayoldia thraciaeformis,"(Storer, 1838)",,broad yoldia,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,Nuculanoidea,Yoldiidae,,,Megayoldia,thraciaeformis,,,,native,unlisted,,1942-06-01,Dan Quayle,RBCM,991-00500-001,1898270739,,,,,,,reported,unobserved,,957355,MOL
Yoldia aeolica,"Dall, 1897",,yoldia clam,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,Nuculanoidea,Yoldiidae,,,Yoldia,aeolica,,,,native,unlisted,,1917-06-29,,RBCM,991-00498-001,1898316827,,,,,,,reported,unobserved,,957342,MOL
Yoldia hyperborea,"(Gould, 1841)",,yoldia clam,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,Nuculanoidea,Yoldiidae,,,Yoldia,hyperborea,,,,native,unlisted,,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03304,,,,,,,,reported,unobserved,,996928,MOL
Yoldia amygdalea,"(Valenciennes, 1846)",,yoldia clam,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,Nuculanoidea,Yoldiidae ,,,Yoldia,amygdalea,,,,native,unlisted,,1962-09-14,John Fleury,RBCM,991-00464-001,1898322652,,,,,,,reported,unobserved,,957338,MOL
Ennucula tenuis,"(Montagu, 1808)",,smooth nutclam,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculida,,Nuculoidea,Nuculidae,,,Ennucula,tenuis,,,,native,unlisted,,1961-06-22,Ian McTaggart-Cowan,RBCM,979-03318,1898321136,,,,,,,reported,unobserved,,202045,MOL
Acila castrensis,"(Hinds, 1843)",,nutclam or nutshell,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculida ,,Nuculoidea,Nuculidae,,,Acila,castrensis,,,,native,unlisted,,1961-05-13,Dan B. Quayle,RBCM,982-00207-002,1898323311,,,,,,,reported,unobserved,,339158,MOL
Magallana gigas,"(Thunberg, 1793)",,Pacific oyster,Animalia,Mollusca,,,Bivalvia,Pteriomorphia,,Ostreida,,Ostreoidea,Ostreidae,,,Magallana,gigas,,,,non-native,unlisted,,,,,,,2016-08-17,Andrew Simon,,,,,new 2016,observed,,605992,MOL
Pododesmus macrochisma,"(Deshayes, 1839)",,green false-jingle,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,Pectinoidea,Anomiidae,,,Pododesmus,macrochisma,,,,native,unlisted,,1986-04-08,,RBCM,986-00191-016,,2016-04-06,Karolle Wall,,,,,confirmed,observed,,68652,MOL
Chlamys hastata,"(G.B. Sowerby II, 1842)",,spiny pink scallop,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,Pectinoidea,Pectinidae,Pedinae,,Chlamys,hastata,,,,native,unlisted,,1962-01-01,Dan Quayle,RBCM,989-00923-001,1898302672,2013-10-13,Peter Luckham,,,,,confirmed,observed,,180013,MOL
