"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","54342199","","https://www.inaturalist.org/observations/54342199","Cole Gaerber","",NA,"2020-07-25",2020,7,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",61,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Cole Gaerber",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.095976, 49.920895)
"Menyanthes trifoliata","L.",78016,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Menyanthaceae","Menyanthes",NA,"Menyanthes trifoliata","","species","iNaturalist","Observations","54342199","","https://www.inaturalist.org/observations/54342199","Cole Gaerber","",NA,"2020-07-25",2020,7,25,"Human Observation","",NA,NA,"British Columbia","Canada","CA",61,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0959760891, 49.9208954535)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","UBC","UBCVascular","V27375","","A1B6FDD4-B910-174D-A1E5-DB476BFF3606","W. Cottle","402",NA,"1951-08-29",1951,8,29,"PRESERVED_SPECIMEN","Black Tusk meadow, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"M.H. [M. Harrington]",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","UBC","UBCVascular","V27376","","696A9AAB-DF49-B741-A4B2-8A5629F21AB4","W. Cottle","413",NA,"1951-09-04",1951,9,4,"PRESERVED_SPECIMEN","Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"M.H. [M. Harrington]",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","UBC","UBCVascular","V31089","","9F468B0B-19FB-F345-AAFD-726865A4AAB5","John W. Eastham","s.n.",NA,"1938-08-09",1938,8,9,"PRESERVED_SPECIMEN","near Garibaldi lake",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.025556, 49.936943999071)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31994673","","https://www.inaturalist.org/observations/31994673","Lena Dietz Chiasson","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.057633, 49.945458)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31818422","","https://www.inaturalist.org/observations/31818422","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Kelly Fretwell",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.040937, 49.92843)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31947181","","https://www.inaturalist.org/observations/31947181","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.040689, 49.928003)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","176900874","","https://www.inaturalist.org/observations/176900874","Joanna Gower","",NA,"2023-08-03",2023,8,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9670633333, 49.921325)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31818422","","https://www.inaturalist.org/observations/31818422","Kelly Fretwell","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0409366667, 49.92843)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31947181","","https://www.inaturalist.org/observations/31947181","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0406888889, 49.9280027778)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","31994673","","https://www.inaturalist.org/observations/31994673","Lena Dietz Chiasson","",NA,"2019-08-25",2019,8,25,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0576333333, 49.9454583333)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","176998171","","https://www.inaturalist.org/observations/176998171","Nina Hewitt","",NA,"2023-08-02",2023,8,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9991305556, 49.9072694444)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","172636245","","https://www.inaturalist.org/observations/172636245","teagan_maclachlan","",NA,"2023-06-29",2023,6,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9980466667, 49.9049)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","178251175","","https://www.inaturalist.org/observations/178251175","teagan_maclachlan","",NA,"2023-08-01",2023,8,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",13,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9841, 49.9235216667)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","232325275","","https://www.inaturalist.org/observations/232325275","chelsl","",NA,"2023-08-02",2023,8,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",7,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0049222222, 49.9038722222)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","232325281","","https://www.inaturalist.org/observations/232325281","chelsl","",NA,"2023-08-02",2023,8,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0049277778, 49.903875)
"Micranthes ferruginea","(Graham) Brouillet & Gornall",78024,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes ferruginea","","species","iNaturalist","Observations","176975276","","https://www.inaturalist.org/observations/176975276","s_egolf","",NA,"2023-08-05",2023,8,5,"Human Observation","",NA,NA,"British Columbia","Canada","CA",3262,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0669861667, 49.9360283333)
"Micranthes lyallii","(Engl.) Small",357929,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes lyallii","","species","UBC","UBCVascular","V27374","","03037DDC-2517-BA4D-8A3A-373CA642B8B4","W. Cottle","370",NA,"1951-08-09",1951,8,9,"PRESERVED_SPECIMEN","B.C. m. c. camp, Black Tusk meadow, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2012)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes lyallii","(Engl.) Small",357929,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes lyallii","","species","UBC","UBCVascular","V47585","","41B01F23-7843-F344-AF67-265B31EE42CC","M.P. Jackson","s.n.",NA,"1951-08-03",1951,8,3,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk Meadows",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2012)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.066667, 49.95)
"Micranthes lyallii","(Engl.) Small",357929,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes lyallii","","species","iNaturalist","Observations","70275390","","https://www.inaturalist.org/observations/70275390","Steve Ansell","",NA,"2016-08-12",2016,8,12,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2012)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.04072, 49.957452)
"Micranthes lyallii","(Engl.) Small",357929,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes lyallii","","species","iNaturalist","Observations","70275390","","https://www.inaturalist.org/observations/70275390","Steve Ansell","",NA,"2016-08-12",2016,8,12,"Human Observation","",NA,NA,"British Columbia","Canada","CA",50,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2012)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0407203442, 49.9574524105)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","UBC","UBCVascular","V47580","","F5A2493D-A8E0-0245-978D-2B534ECE0C28","M.P. Jackson","s.n.",NA,"1951-07-30",1951,7,30,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk Meadows",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Curtis R. Bjork",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","UBC","UBCVascular","V44848","","A1D806E4-6DC0-454F-BD2F-E158E41696DD","John Davidson","s.n.",NA,"1941-01-01",1941,1,1,"PRESERVED_SPECIMEN","Garibaldi Park, Black Tusk Meadows",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Curtis R. Bjork",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","UBC","UBCVascular","V56053","","B4E9FD08-1F45-BC45-8807-36B21A99B50A","Vernon C. Brink","56-8-127",NA,"1956-08-09",1956,8,9,"PRESERVED_SPECIMEN","Garibaldi Provincial Park, Mimulus Creek",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Curtis R. Bjork",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.033333, 49.9499999990711)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","iNaturalist","Observations","31820339","","https://www.inaturalist.org/observations/31820339","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.038981, 49.928519)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","iNaturalist","Observations","130253894","","https://www.inaturalist.org/observations/130253894","Joanna Gower","",NA,"2022-08-06",2022,8,6,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.983475, 49.92197)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","iNaturalist","Observations","31820339","","https://www.inaturalist.org/observations/31820339","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0389813677, 49.9285187081)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","iNaturalist","Observations","31947225","","https://www.inaturalist.org/observations/31947225","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0413277778, 49.9276388889)
"Micranthes nelsoniana var. cascadensis","(D. Don) Small",357961,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes nelsoniana","cascadensis","varietas","iNaturalist","Observations","176556850","","https://www.inaturalist.org/observations/176556850","phmstone","",NA,"2023-08-01",2023,8,1,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.981775, 49.9226333333)
"Micranthes occidentalis","(S. Watson) Small",357953,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes occidentalis","","species","iNaturalist","Observations","175088556","","https://www.inaturalist.org/observations/175088556","teagan_maclachlan","",NA,"2023-06-30",2023,6,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9927833333, 49.9294283333)
"Micranthes odontoloma","(Piper) A. Heller",78030,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes odontoloma","","species","UBC","UBCVascular","V151752","","8A1BB8C7-1867-EB41-BBBF-822E745F9F30","Vladimir J. Krajina","s.n.",NA,"1973-08-27",1973,8,27,"PRESERVED_SPECIMEN","Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Jim Pojar 1974",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.025556, 49.936943999071)
"Micranthes odontoloma","(Piper) A. Heller",78030,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes odontoloma","","species","iNaturalist","Observations","7712174","","https://www.inaturalist.org/observations/7712174","Adam Huggins","",NA,"2017-08-29",2017,8,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Adam Huggins",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.07505, 49.94782)
"Micranthes odontoloma","(Piper) A. Heller",78030,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes odontoloma","","species","iNaturalist","Observations","7712174","","https://www.inaturalist.org/observations/7712174","Adam Huggins","",NA,"2017-08-29",2017,8,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.07505, 49.94782)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","UBC","UBCVascular","V27373","","30057DF1-8C01-444A-BB8C-967136FB67FC","W. Cottle","323",NA,"1951-08-18",1951,8,18,"PRESERVED_SPECIMEN","Black Tusk Meadows, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.067680124609, 49.9497107083849)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","31947180","","https://www.inaturalist.org/observations/31947180","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.040747, 49.927986)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","32124412","","https://www.inaturalist.org/observations/32124412","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",48,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.040856, 49.927453)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","31947164","","https://www.inaturalist.org/observations/31947164","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Lena Dietz Chiasson",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.055619, 49.945086)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","86364728","","https://www.inaturalist.org/observations/86364728","Diana Chomack","",NA,"2021-07-09",2021,7,9,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0552638889, 49.9450055556)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","32124412","","https://www.inaturalist.org/observations/32124412","Geneviève Reynolds","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",48,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0408555556, 49.9274527778)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","31947164","","https://www.inaturalist.org/observations/31947164","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0556194444, 49.9450861111)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","31947180","","https://www.inaturalist.org/observations/31947180","Lena Dietz Chiasson","",NA,"2019-08-24",2019,8,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-123.0407472222, 49.9279861111)
"Micranthes tolmiei","(Torr. & A. Gray) Brouillet & Gornall",78032,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Saxifragaceae","Micranthes",NA,"Micranthes tolmiei","","species","iNaturalist","Observations","149165137","","https://www.inaturalist.org/observations/149165137","Nicola Rammell","",NA,"2022-09-24",2022,9,24,"Human Observation","",NA,NA,"British Columbia","Canada","CA",244,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Leeward Moist Maritime Mountain Hemlock Zone",c(-122.9983643149, 49.9065002062)
