Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code
Hypoxylon fragiforme,(Pers.) J. Kickx f.,,beach woodwart,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Hypoxylaceae,,,Hypoxylon,fragiforme,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,351126,FUN
Infundibulicybe gibba,(Pers.) Harmaja,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Omphalinaceae,,,Infundibulicybe,gibba,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,921916,FUN
Inocybe albodisca,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,albodisca,,,,,,,new 2021,observed,,,,,,2021-11-15,Willoughby Arevalo,iNat:101300417,,118337,FUN
Inocybe castanea,Velenovsky,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,castanea,,,,,,,reported,unobserved,2008-10-25,Oluna Ceska,UBC,F19542,,,,,,202385,FUN
Inocybe flocculosa,Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,flocculosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,118333,FUN
Inocybe geophylla,(Bull.) P. Kumm.,,white fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,geophylla,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,iNat:4491084,,118336,FUN
Inocybe lacera var. lacera,(Fr.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,lacera,,,lacera,,,,reported,unobserved,2008-10-25,Oluna Ceska,UBC,F19543,,,,,,179768,FUN
Inocybe lanuginosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,lanuginosa,,,,,,,new 2019,observed,,,,,,2019-05-04,Pam Janszen,iNat:24652655,,127548,FUN
Inocybe lanuginosa var. ovatocystis,Boursier & Kühner,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,lanuginosa,,,ovatocystis,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22077,,,,,,127546,FUN
Inocybe lilacina,,,lilac fibrecap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,lilacina,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-11-02,Lauren Magner,iNat:18050366,,1288764,FUN
Inocybe pudica,(Berk. & Broome) Sacc.,,blushing inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,pudica,,,,,,,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608732,,1368276,FUN
Inocybe xanthomelas,Boursier & Kühner,,inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inocybe,xanthomelas,,,,,,,reported,unobserved,2019-11-01,Rene Zich,19th Galiano Mushroom Festival List,,,,,,,865815,FUN
Inosperma calamistratum,(Fr.) Gillet,,scaly fiber head,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Inosperma,calamistratum,,,,,,,reported,unobserved,2012-05,,VMS,,,,,,,1112482,FUN
Intralichen sp.,,,,Fungi,Ascomycota,Pezizomycotina,,,,,,,,,,,Intralichen,,,,,,,,new 2021,observed,,,,,,2021-10-23,Alejandro Huereca Delgado and Andrew Simon,iNat:99510055,,463146,FUN
Irpex lacteus,(Fr.) Fr.,,milk-white toothed polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Irpicaceae,,,Irpex,lacteus,,,,,,,confirmed,observed,2013-05-04,Kent Brothers,VMS,,,2021-04-15,Catiemac,iNat:75546110,,130910,FUN
Jackrogersella multiformis,"(Fr.) Y.M. Ju, J.D. Rogers, & H.M. Hsieh",,carbon cushion,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Hypoxylaceae,,,Jackrogersella,multiformis,,,,,,,reported,unobserved,2011-05-14,Kent Brothers,VMS,,,,,,,895016,FUN
Jahnoporus hirtus,(Cooke) Nuss,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Dacryobolaceae,,,Jahnoporus,hirtus,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-12-07,Richard Ward,iNat:36452902,,118058,FUN
Kretzschmaria cf. deusta,(Hoffm.) P.M.D. Martin,,brittle cinder,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Xylariales,,,Xylariaceae,,,Kretzschmaria,deusta,,,,,,,reported,unobserved,2019-05-04,Kent Brothers,VMS,,,,,,,128051,FUN
Kuehneromyces lignicola,(Peck) Redhead,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Kuehneromyces,lignicola,,,,,,,new 2018,observed,,,,,,2018-12-16,Adam Huggins,iNat:19130373,,495391,FUN
Laccaria amethysteo-occidentalis,G.M. Muell.,,western amethyst laccaria,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hydnangiaceae,,,Laccaria,amethysteo-occidentalis,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2008-10-12,Ian Guthrie,iNat:4210179,,54893,FUN
Laccaria laccata,(Scop.) Cooke,,deceiver,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hydnangiaceae,,,Laccaria,laccata,,,,,,,confirmed,observed,2010-04-17,Paul Kroeger,UBC,F22063,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2605345,,63236,FUN
Lachnum virgineum,(Batsch) P. Karst.,,stalked hairy fairy cup,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Lachnaceae,,,Lachnum,virgineum,,,,,,,confirmed,observed,2011-05-14,Kent Brothers,VMS,,,2023-02-08,Liam Ragan,iNat:148356191,,203703,FUN
Lacrymaria lacrymabunda,(Bull.) Pat.,,weeping widow,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,Lacrymaria,lacrymabunda,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2015-09-27,Andrew Simon,iNat:2632634,,130934,FUN
Lactarius cf. luculentus var. laetus,Hesler & A.H. Sm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,luculentus,,,laetus,,,,reported,unobserved,2011-10-01,Kent Brothers,VMS,,,,,,,118229,FUN
Lactarius deliciosus,(L.) Gray,,saffron milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,deliciosus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-26,Ian Guthrie,iNat:4209884,,155197,FUN
Lactarius luculentus,Burl.,,orange milkcap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,luculentus,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,118228,FUN
Lactarius rubidus,,,Candy Cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,rubidus,,,,,,,new 2019,observed,,,,,,2019-11-24,Caitlin Robinson,iNat:36051709,,55276,FUN
Lactarius rubrilacteus,Hesler & A.H. Sm.,,red-bleeding milk cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,rubrilacteus,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2018-10-22,Adam Huggins,iNat:17906015,,118226,FUN
Lactarius subviscidus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,subviscidus,,,,,,,new 2016,observed,,,,,,2016-11-05,Andrew Simon,iNat:4503918,,118220,FUN
Lactarius uvidus,,,purple stain,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,Lactarius,uvidus,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,344533,FUN
Laetiporus conifericola,,,conifer chicken of the woods,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laetiporaceae,,,Laetiporus,conifericola,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-07-10,Sarah Tweedale,iNat:3653800,,118057,FUN
Lanzia luteovirescens,(Roberge ex Desm.) Dumont & Korf,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Rutstroemiaceae,,,Lanzia,luteovirescens,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,629144,FUN
Laricifomes officinalis,,,Quinine Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Laricifomitaceae,,,Laricifomes,officinalis,,,,,,,new 2021,observed,,,,,,2021-05-05,Chadley Diakow and Andrew Simon,iNat:77666302,,135216,FUN
Leccinum manzanitae,Thiers,,manzanita boletus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Leccinoideae,,Leccinum,manzanitae,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2018-11-02,Larissa Marie,iNat:18059091,,54204,FUN
Lentaria pinicola,(Burt) R.H. Peterson,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Lentariaceae,,,Lentaria,pinicola,,,,,,,reported,unobserved,2011-10-01,Kent Brothers,VMS,,,,,,,500148,FUN
Lentinellus ursinus,,,bear lentinus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Auriscalpiaceae,,,Lentinellus,ursinus,,,,,,,new 2017,observed,,,,,,2017-10-22,Kevin Toomer,iNat:8514259,,118231,FUN
Lepiota castanea,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,castanea,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,379844,FUN
Lepiota clypeolaria,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,clypeolaria,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,351371,FUN
Lepiota cristata,,,malodorous lepiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,cristata,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,58694,FUN
Lepiota magnispora,Murrill,,shaggy-stalked parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,magnispora,,,,,,,confirmed,observed,2016-2,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2013-10-11,Ian Guthrie,iNat:4208526,,194663,FUN
Lepiota rubrotincta,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Verrucosporaceae,,,Lepiota,rubrotincta,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,344518,FUN
Lepista irina,,,Flowery Blewit,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,irina,,,,,,,new 2018,observed,,,,,,2018-10-31,Christopher Heffley,iNat:17997145,,118368,FUN
Lepista nuda,(Bull.) Cooke,,blewit,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,nuda,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-12-08,Richard Ward,iNat:36490507,,351380,FUN
Lepista tarda,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Clitocybaceae,,Clitocybeae,Lepista,tarda,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,179127,FUN
Leratiomyces ceres,(Cooke & Masee) Spooner & Bridge (2008),,redlead roundhead,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Leratiomyces,ceres,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,121217,FUN
Leucoagaricus leucothites,,,white dapperling,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,Leucoagaricus,leucothites,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-10-07,Phil Doty,iNat:62165613,,179125,FUN
Leucocoprinus birnbaumii,,,yellow parasol,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,Leucocoprinus,birnbaumii,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,85398,FUN
Leucopaxillus albissimus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Leucopaxillus,albissimus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2021-11-17,Willoughby Arevalo,iNat:101359257,,67351,FUN
Leucopaxillus gentianeus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Tricholomataceae,,,Leucopaxillus,gentianeus,,,,,,,new 2021,observed,,,,,,2021-11-16,Willoughby Arevalo,iNat:101300929,,67346,FUN
Limacella sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Amanitaceae,,,Limacella,,,,,,,,new 2023,observed,,,,,,2023-10-09,Adrian Levine,iNat:187003475,,118250,FUN
Lycoperdon nigrescens,Wahlenb.,,dusky puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,nigrescens,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,194080,FUN
Lycoperdon perlatum,,,common puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,perlatum,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2013-10-11,Ian Guthrie,iNat:4210339,,48443,FUN
Lycoperdon pratense,,,Meadow Puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,pratense,,,,,,,new 2021,observed,,,,,,2021-10-23,Dan Tucker,iNat:99661799,,118145,FUN
Lycoperdon umbrinum,,,umber-brown puffball,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Lycoperdaceae,,,Lycoperdon,umbrinum,,,,,,,new 2016,observed,,,,,,2016-10-07,Lauren Magner & Andrew Simon,iNat:4296039,,118139,FUN
Lyophyllum ambustum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,ambustum,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29214,,,,,,1264390,FUN
Lyophyllum atratum,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,atratum,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29215,,,,,,811054,FUN
Lyophyllum decastes,(Fr.) Singer,,fried chicken mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,decastes,,,,,,,confirmed,observed,2011-10-01,Kent Brothers,VMS,,,2018-11-06,Kevin Toomer,iNat:18316670,,118243,FUN
Lyophyllum semitale,(Fr.) Kühner ex Kalamees,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Lyophyllaceae,,,Lyophyllum,semitale,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22078,,,,,,499749,FUN
Macrocystidia cucumis,(Pers.) Joss.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Macrocystidiaceae,,,Macrocystidia,cucumis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,49544,FUN
Macrotyphula juncea,(Alb. & Schwein.) Berthier,,slender club,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Phyllotopsidaceae,,,Macrotyphula,juncea,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,54717,FUN
Marasmiellus candidus,(Bolton) Singer,,white mirasmius,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,,candidus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-03,Lauren Magner & Andrew Simon,iNat:4491056,,118242,FUN
Marasmius calhouniae,,,Calhoun's Pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,calhouniae,,,,,,,new 2018,observed,,,,,,2018-11-02,Lauren Magner & Andrew Simon,iNat:18050363,,118241,FUN
Marasmius oreades,,,fairy ring mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,oreades,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-05-24,demetrick,iNat:69155836,,118240,FUN
Marasmius plicatulus,,,red pinwheel,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Marasmiaceae,,,Marasmius,plicatulus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2016-11-05,Andrew Simon,iNat:4503939,,55291,FUN
Melanoleuca cf. verrucipes,(Fr.) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,verrucipes,,,,,,,reported,unobserved,2012-05,,VMS,,,,,,,415637,FUN
Melanoleuca exscissa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,exscissa,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29853,,,,,,383076,FUN
Melanoleuca melaleuca,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,melaleuca,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,351522,FUN
Melanoleuca stridula,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Melanoleuca,stridula,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29854,,,,,,500299,FUN
Merulius tremellosus,,,Trembling Crust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Meruliaceae,,,Merulius,tremellosus,,,,,,,new 2021,observed,,,,,,2021-09-30,"Dave “Zeuss"" Cochrane",iNat:96756194,,179113,FUN
Mollisia cinerea,(Batsch) P. Karst.,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Mollisiaceae,,,Mollisia,cinerea,,,,,,,reported,unobserved,2013-05-04,Kent Brothers,VMS,,,,,,,370769,FUN
Mollisia sp.,,,,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Mollisiaceae,,,Mollisia,,,,,,,,new 2017,observed,,,,,,2017-05-27,Pam Janszen,iNat:7150090,,118025,FUN
Morchella cf. brunnea,M. Kuo,,morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,brunnea,,,,,,,reported,unobserved,2014-05-10,Kent Brothers,VMS,,,,,,,492428,FUN
Morchella elata,Fr.,,black morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,elata,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2016-03-22,Tyson Ehlers,iNat:8920427,,1467061,FUN
Morchella esculenta,(L.) Pers.,,morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,esculenta,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,58682,FUN
Morchella importuna,,,Landscaping Black Morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,importuna,,,,,,,new 2021,observed,,,,,,2021-05-25,Christian Adler,iNat:83012835,,487375,FUN
Morchella rufobrunnea,,,Woodchip Morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,rufobrunnea,,,,,,,new 2021,observed,,,,,,2021-03-22,abaloneeyes,iNat:97267887,,206090,FUN
Morchella snyderi,M. Kuo & Methven,,Snyder’s morel,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,Morchella,snyderi,,,,,,,reported,unobserved,2017-05-06,Kent Brothers,VMS,,,,,,,473933,FUN
Muscinupta laevis,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,Muscinupta,laevis,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-12-06,Kevin Toomer,iNat:9069061,,1135326,FUN
Mycena alcalina,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,alcalina,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2023-01-22,Andrew Simon,iNat:147162134,,179707,FUN
Mycena cf. leptocephala,(Pers.) Gillet,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,leptocephala,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,63470,FUN
Mycena epipterygia,,,yellowleg bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygia,,,,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179107,FUN
Mycena epipterygioides,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,epipterygioides,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1000595,FUN
Mycena galericulata,,,common bonnet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,galericulata,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-29,Tyrel Froese,iNat:5024268,,63446,FUN
Mycena haematopus,,,bleeding fairy helmet,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,haematopus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2022-04-24,Kevin Toomer,iNat:112698014,,63460,FUN
Mycena maculata,,,Spotted Mycena,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,maculata,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63468,FUN
Mycena parabolica,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,Mycena,parabolica,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,782254,FUN
