scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Leucilla nuttingi,,smooth urn sponge,Animalia,Porifera,,,Calcarea,Calcaronea,,Leucosolenida,,,,Amphoriscidae,,,Leucilla,nuttingi,,,,accepted,117713,Leucilla nuttingi,Leucilla nuttingi,NA,
Leuckartiara spp.,Hartlaub,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Anthoathecata,Filifera,,,Pandeidae,,,Leuckartiara,,,,,accepted,246862,Leuckartiara,Leuckartiara,NA,
Leukoma staminea,Conrad,Pacific Littleneck Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Venerida,,,Veneroidea,Veneridae,Venerinae,,Leukoma,staminea,,,,accepted,333608,Leukoma staminea,Leukoma staminea,NA,
Leuroglossus schmidti,,Northern Smoothtongue,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Argentiniformes,,,,Bathylagidae,,,Leuroglossus,schmidti,,,,accepted,223605,Leuroglossus schmidti,Leuroglossus schmidti,NA,
Lichenopora spp.,Defrance,,Animalia,Bryozoa,,,Stenolaemata,,,Cyclostomatida,Rectangulata,,,Lichenoporidae,,,Lichenopora,,,,,accepted,192676,Lichenopora,Lichenopora,NA,
Lima vulgaris,,Common File Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Limida,,,Limoidea,Limidae,,,Lima,vulgaris,,,,accepted,926694,Lima vulgaris,Lima vulgaris,NA,
Limacia cockerelli,MacFarland,Cockerell's Dorid,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidei,Polyceroidea,Polyceridae,Triophinae,,Limacia,cockerelli,,,,accepted,538830,Limacia cockerelli,Limacia cockerelli,NA,
Liparis florae,,Tidepool Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Liparis,florae,,,,accepted,117539,Liparis florae,Liparis florae,NA,
Liparis fucensis,,Slipskin Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Liparis,fucensis,,,,accepted,223894,Liparis fucensis,Liparis fucensis,NA,
Liparis pulchellus,Ayres,Showy Snailfish,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Liparidae,,,Liparis,pulchellus,,,,accepted,223899,Liparis pulchellus,Liparis pulchellus,NA,
Lirabuccinum dirum,Reeve,Dire Whelk,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Buccinoidea,Tudiclidae,,,Lirabuccinum,dirum,,,,accepted,117642,Lirabuccinum dirum,Lirabuccinum dirum,NA,
Lirobittium attenuatum,Carpenter,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,,,,Cerithioidea,Cerithiidae,Bittiinae,,Lirobittium,attenuatum,,,,accepted,520940,Lirobittium attenuatum,Lirobittium attenuatum,NA,
Lissodendoryx firma,,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Coelosphaeridae,,,Lissodendoryx,firma,,,,accepted,337274,Lissodendoryx firma,Lissodendoryx firma,NA,
Littorina littorea,L.,Common Periwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Littorininae,,Littorina,littorea,,,,accepted,81606,Littorina littorea,Littorina littorea,NA,
Littorina scutulata,Gould,Checkered Periwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Littorininae,,Littorina,scutulata,,,,accepted,69995,Littorina scutulata,Littorina scutulata,NA,
Littorina sitkana,Philippi,Sitka Periwinkle,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Littorinoidea,Littorinidae,Littorininae,,Littorina,sitkana,,,,accepted,129298,Littorina sitkana,Littorina sitkana,NA,
Lontra canadensis,Shreber,North American River Otter,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,,Mustelidae,Lutrinae,,Lontra,canadensis,,,,accepted,41777,Lontra canadensis,Lontra canadensis,NA,
Lophaster furcilliger,Fisher,Crested Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Solasteridae,,,Lophaster,furcilliger,,,,accepted,195819,Lophaster furcilliger,Lophaster furcilliger,NA,
Lopholithodes foraminatus,Stimpson,Brown Box Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Echidnocerus,foraminatus,,,,unaccepted,1439282,Echidnocerus foraminatus,Echidnocerus foraminatus,NA,
Lopholithodes mandtii,Brandt,Puget Sound King Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea,Lithodidae,Lithodinae,,Echidnocerus,cibarius,,,,unaccepted,1439280,Echidnocerus cibarius,Echidnocerus cibarius,NA,
Lophopanopeus bellus,Stimpson,Blackclaw Crestleg Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,,,Lophopanopeus,bellus,,,,accepted,50818,Lophopanopeus bellus,Lophopanopeus bellus,NA,
Lottia digitalis,,Fingered Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,digitalis,,,,accepted,64287,Lottia digitalis,Lottia digitalis,NA,
Lottia fenestrata,Reeve,Chocolate Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,fenestrata,,,,unaccepted,129860,Lottia fenestrata,Lottia fenestrata,NA,
Lottia limatula,Carpenter,File Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,limatula,,,,accepted,333425,Lottia limatula,Lottia limatula,NA,
Lottia pelta,Rathke,Shield Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,pelta,,,,accepted,63243,Lottia pelta,Lottia pelta,NA,
Lottia persona,Rathke,Mask Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,persona,,,,unaccepted,339143,Lottia persona,Lottia persona,NA,
Lottia persona,Rathke,Mask Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,persona,,,,accepted,339143,Lottia persona,Lottia persona,NA,
Lottia scutum,Rathke,Plate Limpet,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,Nacellida,,,Lottioidea,Lottiidae,Lottiinae,Lottiini,Lottia,scutum,,,,accepted,129962,Lottia scutum,Lottia scutum,NA,
Luidia foliolata,Grube,Sand Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Paxillosida,,,,Luidiidae,,,Luidia,foliolata,,,,accepted,195859,Luidia foliolata,Luidia foliolata,NA,
Lumbricus castaneus,,Chestnut Worm,Animalia,Annelida,,,Clitellata,Oligochaeta,,Crassiclitellata,,,,Lumbricidae,,,Lumbricus,castaneus,,,,accepted,484186,Lumbricus castaneus,Lumbricus castaneus,NA,
Lumpenella longirostris,,Longsnout Prickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Lumpenidae,,,Lumpenella,longirostris,,,,accepted,224161,Lumpenella longirostris,Lumpenella longirostris,NA,
Lumpenus sagitta,Wilimovsky,Snake Prickleback,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Lumpenidae,,,Lumpenus,sagitta,,,,accepted,224164,Lumpenus sagitta,Lumpenus sagitta,NA,
Lycodapus fierasfer,,Blackmouth Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodapus,fierasfer,,,,accepted,224178,Lycodapus fierasfer,Lycodapus fierasfer,NA,
Lycodapus mandibularis,,Pallid Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodapus,mandibularis,,,,accepted,224179,Lycodapus mandibularis,Lycodapus mandibularis,NA,
Lycodes brevipes,,Shortfin Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodes,brevipes,,,,accepted,224183,Lycodes brevipes,Lycodes brevipes,NA,
Lycodes diapterus,,Black Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodes,diapterus,,,,accepted,224185,Lycodes diapterus,Lycodes diapterus,NA,
Lycodes pacificus,Collett,Blackbelly Eelpout,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Zoarcoidei,,,Zoarcidae,Lycodinae,,Lycodes,pacificus,,,,accepted,117547,Lycodes pacificus,Lycodes pacificus,NA,
Lycopodina occidentalis,Lambe,Carnivorous Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Cladorhizidae,,,Lycopodina,occidentalis,,,,accepted,1127743,Lycopodina occidentalis,Lycopodina occidentalis,NA,
Lyonsia californica,,California Lyonsia,Animalia,Mollusca,,,Bivalvia,Autobranchia,Anomalodesmata,,,,Pandoroidea,Lyonsiidae,,,Lyonsia,californica,,,,accepted,179831,Lyonsia californica,Lyonsia californica,NA,
Lyopsetta exilis,Jordan & Gilbert,Slender Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Hippoglossinae,,Lyopsetta,exilis,,,,accepted,104926,Lyopsetta exilis,Lyopsetta exilis,NA,
Macoma balthica,,Baltic Macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Tellinoidea,Tellinidae,Macominae,,Macoma,balthica,,,,accepted,203759,Macoma balthica,Macoma balthica,NA,
Macoma calcarea,,Chalky Macoma,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Tellinoidea,Tellinidae,Macominae,,Macoma,calcarea,,,,accepted,861604,Macoma calcarea,Macoma calcarea,NA,
Macoma nasuta,Conrad,Bent-nosed Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Cardiida,,,Tellinoidea,Tellinidae,Macominae,,Macoma,nasuta,,,,accepted,117612,Macoma nasuta,Macoma nasuta,NA,
Maculaura aquilonia,,,Animalia,Nemertea,,,Pilidiophora,,,Heteronemertea,,,,Lineidae,,,Maculaura,aquilonia,,,,accepted,901915,Maculaura aquilonia,Maculaura aquilonia,NA,
Magallana gigas,Thunberg,Pacific Oyster,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Ostreida,,,Ostreoidea,Ostreidae,Crassostreinae,,Magallana,gigas,,,,accepted,605992,Magallana gigas,Magallana gigas,NA,
Malacocottus kincaidi,,Blackfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Malacocottus,kincaidi,,,,accepted,224387,Malacocottus kincaidi,Malacocottus kincaidi,NA,
Malacocottus zonurus,,Darkfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Malacocottus,zonurus,,,,accepted,224388,Malacocottus zonurus,Malacocottus zonurus,NA,
Mallotus villosus,,Atlantic Capelin,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Osmeriformes,Osmeroidei,,,Osmeridae,,,Mallotus,villosus,,,,accepted,165100,Mallotus villosus,Mallotus villosus,NA,
Margarites inflatulus,,,Animalia,Mollusca,,,Gastropoda,Vetigastropoda,,Trochida,,,Trochoidea,Margaritidae,,,Margarites,inflatulus,,,,accepted,1214202,Margarites inflatulus,Margarites inflatulus,NA,
Marsenina stearnsii,Dall,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Velutinoidea,Velutinidae,Velutininae,,Marsenina,stearnsii,,,,invalid,53555,Marsenina stearnsii,Marsenina stearnsii,NA,
Mediaster aequalis,Stimpson,Vermilion Star,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,,Goniasteridae,Mediasterinae,,Mediaster,aequalis,,,,accepted,293174,Mediaster aequalis,Mediaster aequalis,NA,
Megaptera novaeangliae,Gray,Humpback Whale,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Whippomorpha,Cetacea,,Balaenopteridae,,,Megaptera,novaeangliae,,,,accepted,41566,Megaptera novaeangliae,Megaptera novaeangliae,NA,
Megayoldia thraciaeformis,,Broad yoldia,Animalia,Mollusca,,,Bivalvia,Protobranchia,,Nuculanida,,,Nuculanoidea,Yoldiidae,Yoldiinae,,Megayoldia,thraciaeformis,,,,accepted,957355,Megayoldia thraciaeformis,Megayoldia thraciaeformis,NA,
Melanella micans,Carpenter,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Littorinimorpha,,,Vanikoroidea,Eulimidae,,,Melanella,micans,,,,accepted,733259,Melanella micans,Melanella micans,NA,
Melibe leonina,Gould,Hooded Nudibranch,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Dendronotina,,Dendronotoidea,Tethydidae,,,Melibe,leonina,,,,accepted,48455,Melibe leonina,Melibe leonina,NA,
Membranipora serrilamella,Osburn,lacy crust bryozoan,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Membraniporina,,Membraniporoidea,Membraniporidae,,,Membranipora,villosa,,,,unaccepted,360867,Membranipora villosa,Membranipora villosa,NA,
Merluccius productus,Ayres,Pacific Hake,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gadiformes,Merluccioidei,,,Merlucciidae,,,Merluccius,productus,,,,accepted,105599,Merluccius productus,Merluccius productus,NA,
Mesocalanus tenuicornis,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Hexanauplia,Copepoda,Gymnoplea,Calanoida,,,,Calanidae,,,Mesocalanus,tenuicornis,,,,accepted,329005,Mesocalanus tenuicornis,Mesocalanus tenuicornis,NA,
Mesocentrotus franciscanus,Agassiz,Red Sea Urchin,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Camarodonta,,Echinidea,Odontophora,Strongylocentrotidae,,,Mesocentrotus,franciscanus,,,,accepted,992313,Mesocentrotus franciscanus,Mesocentrotus franciscanus,NA,
Mesocrangon munitella,,Miniature Spinyhead,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Mesocrangon,munitella,,,,accepted,459488,Mesocrangon munitella,Mesocrangon munitella,NA,
Metacaprella kennerlyi,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Caprelloidea,Caprellidae,Caprellinae,,Metacaprella,kennerlyi,,,,accepted,117676,Metacaprella kennerlyi,Metacaprella kennerlyi,NA,
Metacarcinus gracilis,Dana,Graceful Rock Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,gracilis,,,,accepted,116721,Metacarcinus gracilis,Metacarcinus gracilis,NA,
Metacarcinus magister,Dana,Dungeness Crab,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,magister,,,,accepted,63697,Metacarcinus magister,Metacarcinus magister,NA,
Metacrangon munita,Dana,Coastal Spinyhead,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Metacrangon,munita,,,,accepted,459610,Metacrangon munita,Metacrangon munita,NA,
Metacrangon spinosissima,,Southern Spinyhead,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Caridea,Crangonoidea,Crangonidae,,,Metacrangon,spinosissima,,,,accepted,459611,Metacrangon spinosissima,Metacrangon spinosissima,NA,
Metandrocarpa taylori,Huntsman,Taylor's Social Tunicate,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,,Styelidae,,,Metandrocarpa,taylori,,,,accepted,371195,Metandrocarpa taylori,Metandrocarpa taylori,NA,
Metridium farcimen,Brandt,Giant Plumose Anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Metridioidea,Metridiidae,,,Metridium,farcimen,,,,accepted,51812,Metridium farcimen,Metridium farcimen,NA,
Metridium senile,L.,Plumose Anemone,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,,Metridioidea,Metridiidae,,,Metridium,senile,,,,accepted,49071,Metridium senile,Metridium senile,NA,
Microgadus proximus,Girard,Pacific Tomcod,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Gadiformes,Gadoidei,,,Gadidae,,,Microgadus,proximus,,,,accepted,117569,Microgadus proximus,Microgadus proximus,NA,
Microporina borealis,Busk,,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Flustrina,,Microporoidea,Microporidae,,,Microporina,borealis,,,,accepted,1081441,Microporina borealis,Microporina borealis,NA,
Microstomus pacificus,Lockington,Pacific Dover Sole,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Carangiformes,Pleuronectoidei,,,Pleuronectidae,Microstominae,,Microstomus,pacificus,,,,accepted,180031,Microstomus pacificus,Microstomus pacificus,NA,
Mitrella gausapata,,,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Buccinoidea,Columbellidae,,,Mitrella,gausapata,,,,accepted,347322,Mitrella gausapata,Mitrella gausapata,NA,
Mitrocoma cellularia,Agassiz,Cross Hydromedusa,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Leptothecata,,,,Mitrocomidae,,,Mitrocoma,cellularia,,,,accepted,493918,Mitrocoma cellularia,Mitrocoma cellularia,NA,
Modiolus modiolus,L.,Northern Horse Mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,,Mytiloidea,Modiolidae,Modiolinae,,Modiolus,modiolus,,,,accepted,123772,Modiolus modiolus,Modiolus modiolus,NA,
Molpadia intermedia,,Sweet Potato Sea Cucumber,Animalia,Echinodermata,Echinozoa,,Holothuroidea,Actinopoda,,Molpadida,,,,Molpadiidae,,,Molpadia,intermedia,,,,accepted,293144,Molpadia intermedia,Molpadia intermedia,NA,
Monocorophium insidiosum,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Senticaudata,Corophiida,Corophioidea,Corophiidae,Corophiinae,,Monocorophium,insidiosum,,,,accepted,209052,Monocorophium insidiosum,Monocorophium insidiosum,NA,
Monoculodes latimanus,,,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Amphipoda,Amphilochidea,Amphilochida,Oedicerotoidea,Oedicerotidae,,,Monoculodes,latimanus,,,,accepted,1281932,Monoculodes latimanus,Monoculodes latimanus,NA,
Mopalia ciliata,G.B. Sowerby II,Hairy Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,ciliata,,,,accepted,117634,Mopalia ciliata,Mopalia ciliata,NA,
Mopalia egretta,,Egret Plume Mopalia,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,egretta,,,,accepted,1175099,Mopalia egretta,Mopalia egretta,NA,
Mopalia ferreirai,,Ferreira's Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,ferreirai,,,,accepted,550971,Mopalia ferreirai,Mopalia ferreirai,NA,
Mopalia hindsii,Sowerby in Reeve,Hind's Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,hindsii,,,,accepted,51725,Mopalia hindsii,Mopalia hindsii,NA,
Mopalia kennerleyi,Carpenter,NA,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,kennerleyi,,,,unknown,360858,Mopalia kennerleyi,Mopalia kennerleyi,NA,
Mopalia lignosa,Gould,Woody Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,lignosa,,,,accepted,51724,Mopalia lignosa,Mopalia lignosa,NA,
Mopalia muscosa,Gould,Mossy Chiton,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,muscosa,,,,accepted,117633,Mopalia muscosa,Mopalia muscosa,NA,
Mopalia phorminx,,,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,phorminx,,,,accepted,977159,Mopalia phorminx,Mopalia phorminx,NA,
Mopalia spectabilis,Cowan & Cowan,Red-Flecked Mopalia,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,spectabilis,,,,accepted,364026,Mopalia spectabilis,Mopalia spectabilis,NA,
Mopalia swanii,Carpenter,Swan's Mopalia,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,swanii,,,,accepted,339904,Mopalia swanii,Mopalia swanii,NA,
Mopalia vespertina,Gould,,Animalia,Mollusca,,,Polyplacophora,Neoloricata,,Chitonida,Acanthochitonina,,Mopalioidea,Mopaliidae,Mopaliinae,,Mopalia,vespertina,,,,accepted,364027,Mopalia vespertina,Mopalia vespertina,NA,
Muggiaea sp.,Busch,,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Calycophorae,,,Diphyidae,Diphyinae,,Muggiaea,,,,,accepted,201710,Muggiaea,Muggiaea,NA,
Munida quadrispina,Benedict,Four-Spined Squat Lobster,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Munididae,,,Grimothea,quadrispina,,,,unaccepted,1427738,Grimothea quadrispina,Grimothea quadrispina,NA,
Munidon parvum / pseudione,Richardson,NA,Animalia,Arthropoda,Crustacea,Multicrustacea?,Malacostraca?,Eumalacostraca?,,,,,,,,,,,,,,unknown,0,,Minidion parvum; Pseudione,NA,
Mya arenaria,L.,Soft-shelled Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,,Myoidea,Myidae,Myinae,,Mya,arenaria,,,,accepted,81634,Mya arenaria,Mya arenaria,NA,
Mya truncata,L.,Truncate Softshell Clam,Animalia,Mollusca,,,Bivalvia,Autobranchia,Imparidentia,Myida,,,Myoidea,Myidae,Myinae,,Mya,truncata,,,,accepted,447416,Mya truncata,Mya truncata,NA,
Mycale adhaerens,Lambe,Smooth Scallop Sponge,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Mycalidae,,,Mycale,adhaerens,,,,accepted,256010,Mycale adhaerens,Mycale adhaerens,NA,
Myoxocephalus polyacanthocephalus,Pallas,Great Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Psychrolutidae,,,Myoxocephalus,polyacanthocephalus,,,,accepted,47640,Myoxocephalus polyacanthocephalus,Myoxocephalus polyacanthocephalus,NA,
Mysidopsini,"Wittmann, Ariani & Lagardère",,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Mysida,,,,Mysidae,Leptomysinae,Mysidopsini,,,,,,accepted,1067606,Mysidopsini,Mysidopsini,NA,
Mytilus californianus,Conrad,California Mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,,Mytiloidea,Mytilidae,Mytilinae,,Mytilus,californianus,,,,accepted,62806,Mytilus californianus,Mytilus californianus,NA,
Mytilus edulis,L.,Blue Mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,,Mytiloidea,Mytilidae,Mytilinae,,Mytilus,edulis,,,,accepted,117650,Mytilus edulis,Mytilus edulis,NA,
Mytilus trossulus,Gould,Northern Bay Mussel,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Mytilida,,,Mytiloidea,Mytilidae,Mytilinae,,Mytilus,trossulus,,,,accepted,130239,Mytilus trossulus,Mytilus trossulus,NA,
Myxicola aesthetica ssp. petite,Claparède,NA,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,,,,,,unknown,0,,Myxicola aesthetica,NA,
Myxicola infundibulum,Montagu,Sand Fan Worm,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,,Sabellidae,Sabellinae,,Myxicola,infundibulum,,,,accepted,49533,Myxicola infundibulum,Myxicola infundibulum,NA,
Myxilla incrustans,Johnston,,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,,Myxillidae,,,Myxilla,incrustans,,,,accepted,256019,Myxilla incrustans,Myxilla incrustans,NA,
Nanomia bijuga,Delle Chiaje,Common Siphonophore,Animalia,Cnidaria,,,Hydrozoa,Hydroidolina,,Siphonophorae,Physonectae,,,Agalmatidae,,,Nanomia,bijuga,,,,accepted,506580,Nanomia bijuga,Nanomia bijuga,NA,
Nassarius mendicus,Gould,Lean Western Nassa,Animalia,Mollusca,,,Gastropoda,Caenogastropoda,,Neogastropoda,,,Buccinoidea,Nassariidae,Nassariinae,,Nassarius,mendicus,,,,accepted,129938,Nassarius mendicus,Nassarius mendicus,NA,
Nautichthys oculofasciatus,Girard,Sailfin Sculpin,Animalia,Chordata,Vertebrata,,Actinopterygii,,Acanthomorpha,Perciformes,Cottoidei,,,Nautichthyidae,,,Nautichthys,oculofasciatus,,,,accepted,183019,Nautichthys oculofasciatus,Nautichthys oculofasciatus,NA,
