"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:184","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1993-05-09,"1993","05","09","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:187","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1993-08-16,"1993","08","16","","Mathews Point","","Galiano Island","British Columbia","Canada","CA","48.86123","-123.32878","100","","","","","","72","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:190","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1994-02-26,"1994","02","26","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:204","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1994-10-07,"1994","10","07","","Lion Islet","","Galiano Island","British Columbia","Canada","CA","48.89833","-123.33333","100","","","","","","90","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:206","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1994-10-22,"1994","10","22","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:208","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1994-10-23,"1994","10","23","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:212","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-24,"1995","02","24","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","68","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:216","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-24,"1995","02","24","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:221","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-25,"1995","02","25","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","96","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:226","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-25,"1995","02","25","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","69","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:230","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-25,"1995","02","25","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","62","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:234","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-26,"1995","02","26","","wreck of the Point Grey","","Galiano Island","British Columbia","Canada","CA","49.01167","-123.59333","100","","","","","","43","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:237","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1995-02-26,"1995","02","26","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","41","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:241","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-02-24,"1996","02","24","","wreck of the Point Grey","","Galiano Island","British Columbia","Canada","CA","49.01167","-123.59333","100","","","","","","","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:249","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-05-29,"1996","05","29","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","70","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:255","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-09-28,"1996","09","28","","Shaw's Landing","","Galiano Island","British Columbia","Canada","CA","48.898082","-123.331018","100","","","","","","84","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:259","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-09-28,"1996","09","28","","Bodega, off Bodega Ridge","","Galiano Island","British Columbia","Canada","CA","48.955","-123.54","100","","","","","","63","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:262","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-09-29,"1996","09","29","","Alcala Point","","Galiano Island","British Columbia","Canada","CA","49.002312","-123.590188","100","","","","","","79","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:267","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1996-09-29,"1996","09","29","","Retreat Cove, north of","","Galiano Island","British Columbia","Canada","CA","48.94167","-123.51333","100","","","","","","58","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:272","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1999-05-04,"1999","05","04","","Collinson Point","","Galiano Island","British Columbia","Canada","CA","48.86","-123.35","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:278","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",1999-07-31,"1999","07","31","","Mathews Point","","Galiano Island","British Columbia","Canada","CA","48.86123","-123.32878","100","","","","","","60","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:281","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",1999-10-02,"1999","10","02","","Retreat Cove, west of","","Galiano Island","British Columbia","Canada","CA","48.94167","-123.51333","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:290","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2005-12-10,"2005","12","10","","Virago Point","","Galiano Island","British Columbia","Canada","CA","49.00942","-123.58796","100","","","","","","80","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:299","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-06-23,"2006","06","23","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","91","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:305","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-06-30,"2006","06","30","","Lighthouse Bay","","Galiano Island","British Columbia","Canada","CA","49.01333","-123.58333","100","","","","","","56","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:309","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-09-28,"2006","09","28","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:319","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-09-28,"2006","09","28","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","62","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:328","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-09-29,"2006","09","29","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","82","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:332","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-11-11,"2006","11","11","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:345","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2006-11-18,"2006","11","18","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","66","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:347","Pacific Marine Life Survey Dive Records","","Charlie Gibbs","","",2006-12-02,"2006","12","02","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","69","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:348","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-08-20,"2007","08","20","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:354","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-08-20,"2007","08","20","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","67","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:361","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-09-29,"2007","09","29","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","69","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:366","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-10-14,"2007","10","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","92","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:370","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-10-14,"2007","10","14","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:372","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-10-21,"2007","10","21","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","86","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:377","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-10-21,"2007","10","21","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","75","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:385","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-12-15,"2007","12","15","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","93","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:391","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2007-12-15,"2007","12","15","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:397","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-02-03,"2008","02","03","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:404","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-02-16,"2008","02","16","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","81","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:417","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-02-17,"2008","02","17","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","96","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:425","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-03-01,"2008","03","01","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","96","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:434","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-03-01,"2008","03","01","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","102","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:455","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-03-08,"2008","03","08","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","71","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:465","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-04-27,"2008","04","27","","Mathews Point","","Galiano Island","British Columbia","Canada","CA","48.86123","-123.32878","100","","","","","","89","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:467","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-04-27,"2008","04","27","","Walker Rock","","Galiano Island","British Columbia","Canada","CA","48.92833","-123.50483","100","","","","","","110","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:477","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-05-30,"2008","05","30","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","54","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:487","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-06-14,"2008","06","14","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","78","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:493","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-06-21,"2008","06","21","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:502","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-06-21,"2008","06","21","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","76","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:509","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-07-19,"2008","07","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","52","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:513","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-07-19,"2008","07","19","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","77","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:528","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-08-29,"2008","08","29","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:532","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-09-19,"2008","09","19","","Spanish Hills Store","","Galiano Island","British Columbia","Canada","CA","48.99","-123.58","100","","","","","","137","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:539","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-05,"2008","10","05","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","85","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:544","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-06,"2008","10","06","","Dionisio Reef","","Galiano Island","British Columbia","Canada","CA","49.015","-123.57833","100","","","","","","63","","present","","","","","unlisted","unlisted","","","","","","",""
"Nereocystis luetkeana","(K.Mertens) Postels & Ruprecht",120499,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","","","","Lessoniaceae","Nereocystis","","luetkeana","","species","PMLS","","PMLS2021:548","Pacific Marine Life Survey Dive Records","","Andy Lamb","","",2008-10-06,"2008","10","06","","Race Point","","Galiano Island","British Columbia","Canada","CA","49.01283","-123.584794","100","","","","","","67","","present","","","","","unlisted","unlisted","","","","","","",""
