"","area","Family","TaxonName","iNatTaxon","HJ_comment","FPNW_note","critical_comments","reviewed","iNat_taxon"
"380","ssi","Grossulariaceae","Ribes niveum","Ribes niveum","TRA Ganges 1959. Voucher at V labeled garden escape.","","","","Ribes niveum"
"381","ssi","Grossulariaceae","Ribes sanguineum","Ribes sanguineum","Open woodland; road verges.","","","","Ribes sanguineum"
"382","ssi","Haloragaceae","Myriophyllum verticillatum","Myriophyllum verticillatum","location?","","","","Myriophyllum verticillatum"
"383","ssi","Hydrangeaceae","Philadelphus lewisii","Philadelphus lewisii","Open, dry, wooded areas, talus slopes rock cliff bases.","","","","Philadelphus lewisii"
"384","ssi","Hydrocharitaceae","Elodea canadensis","Elodea canadensis","Occasional in ponds and sluggish waters. Farm ponds. St Mary Lake, Cusheon Lake.","","","","Elodea canadensis"
"385","ssi","Hydrocharitaceae","Najas flexilis","Najas flexilis","St Mary's Lake, Bullock Lake, Ford Lake, Stowell Lake,","","","","Najas flexilis"
"386","ssi","Hypericaceae","Hypericum anagalloides","Hypericum anagalloides","Wetlands, bogs, bluff seeps.","","","","Hypericum anagalloides"
"387","ssi","Hypericaceae","Hypericum perforatum","Hypericum perforatum","Roadsides, cultivated land, waste places.","","","","Hypericum perforatum"
"388","ssi","Iridaceae","Iris germanica","Iris × germanica","Persistant.","","","","Iris × germanica"
"389","ssi","Iridaceae","Iris pseudacorus","Iris pseudacorus","Ponds, fens and roadside ditches.","","","","Iris pseudacorus"
"390","ssi","Iridaceae","Sisyrinchium californicum","Sisyrinchium californicum","A&O Ceska location? Mt Tuam highland area?","","","","Sisyrinchium californicum"
"391","ssi","Iridaceae","Sisyrinchium idahoense","Sisyrinchium idahoense","Wet grassy meadows. Vars. ?","","","","Sisyrinchium idahoense"
"392","ssi","Isoetaceae","Isoetes nuttallii","Isoetes nuttallii","Abundant throughout Beaver Point camping area in wet seeps May 1996. McEwen SE of Musgrave Rock 2016.","","","","Isoetes nuttallii"
"393","ssi","Isoetaceae","Isoetes occidentalis","Isoetes occidentalis","Submerged in shallow water, St, Mary's Lake shore HJ August 1981. PDW St Mary's lake 1976.","","","","Isoetes occidentalis"
"394","ssi","Isoetaceae","Isoetes tenella","Isoetes tenella","Shallow water, shoreline St. Mary's Lake.","","","","Isoetes tenella"
"395","ssi","Juncaceae","Juncus acuminatus","Juncus acuminatus","Fens and wetlands throughout. Collections Bullocks and Cusheon Lakes.","","","","Juncus acuminatus"
"396","ssi","Juncaceae","Juncus alpinoarticulatus","Juncus alpinoarticulatus","St Mary Lake MCM and A&OC. V168274 Date: Sat, 14 Sep 1974 00:00:00 GMT Collector: Adolf Ceska; Oldriska Ceska","","","","Juncus alpinoarticulatus"
"397","ssi","Juncaceae","Juncus articulatus","Juncus articulatus","Fens and wet places throughout.","","","","Juncus articulatus"
"398","ssi","Juncaceae","Juncus balticus","Juncus balticus","Wet meadows, shoreline wetlands.","","","","Juncus balticus"
"399","ssi","Juncaceae","Juncus bolanderi","Juncus bolanderi","Roadside ditches and wetlands common throughout.","","","","Juncus bolanderi"
"400","ssi","Juncaceae","Juncus bufonius","Juncus bufonius","Common throughout on wet, disturbed ground.","","","","Juncus bufonius"
"401","ssi","Juncaceae","Juncus conglomeratus","Juncus conglomeratus","Zika roadside ditch Channel Ridge 2003.","","","","Juncus conglomeratus"
"402","ssi","Juncaceae","Juncus effusus ssp. effusus","Juncus effusus effusus","Common fens, wet meadows and fields throughout.","","""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","","Juncus effusus effusus"
"403","ssi","Juncaceae","Juncus effusus ssp. pacificus","Juncus effusus pacificus","Common fens, wet meadows and fields throughout.","","""Maybe follow the FPNW and list it as ssp. effusus from Europe. Subspecies solutus from east N.A. may also be in the area"" FL —""I have definitely been observing multiple ssp of Juncus effusus around, inc. Je.solutus, J.e.pacificus, and J.e.effusus. The list should be updated to included record of all these infrataxa—how to update comments?""","","Juncus effusus pacificus"
"404","ssi","Juncaceae","Juncus ensifolius","Juncus ensifolius","Common fens, wet meadows and fields throughout.","","","","Juncus ensifolius"
"405","ssi","Juncaceae","Juncus gerardii","Juncus gerardi","Bedwell Harbour, Booth canal, ocean shore wetlands.","","","","Juncus gerardi"
"406","ssi","Juncaceae","Juncus supiniformis","Juncus supiniformis","A&OC Roberts Lake 1978.","","","","Juncus supiniformis"
"407","ssi","Juncaceae","Juncus tenuis","Juncus tenuis","Moist meadows, farm fields throughout.","","","","Juncus tenuis"
"408","ssi","Juncaceae","Luzula campestris","Luzula campestris","RDB Mt Belcher 1971. Zika Ruckle Park sunny roadside 2010.","","","","Luzula campestris"
"409","ssi","Juncaceae","Luzula comosa var. laxa","Luzula comosa laxa","Along Dubois Road near Musgrave Road and Beaver Point Zika 2010. Mt Belcher R. Bird 1971.","","","","Luzula comosa laxa"
"410","ssi","Juncaceae","Luzula macrantha","Luzula macrantha","Mt Maxwell and Mouat Park R. Bird 1971. Zika near Ruckle Park 2010.","","","","Luzula macrantha"
"411","ssi","Juncaceae","Luzula multiflora","Luzula multiflora","Open coniferous forests, lakeshore, bogs.","","","","Luzula multiflora"
"412","ssi","Juncaceae","Luzula parviflora","Luzula parviflora","TRA Beaver Point, HJ Maxwell Creek and Duck Creek","","","","Luzula parviflora"
"413","ssi","Juncaceae","Luzula subsessilis","Luzula subsessilis","RDB Mt Erskin 1971 and Ruckel Park 1971.","","","","Luzula subsessilis"
"414","ssi","Juncaginaceae","Triglochin maritima","Triglochin maritima","Salt marshes; common along rocky and muddy shores throughout.","","","","Triglochin maritima"
"415","ssi","Lamiaceae","Clinopodium douglasii","Clinopodium douglasii","Dry, open woods throughout the area.","","","","Clinopodium douglasii"
"416","ssi","Lamiaceae","Glechoma hederacea","Glechoma hederacea","Persisting and marginally escaping, old gardens.","","","","Glechoma hederacea"
"417","ssi","Lamiaceae","Lamiastrum galeobdolon","Lamium galeobdolon","No herbarium reccords but listed by the Invasive Species Council of BC for Vancouver Island and Gulf Islands. Persistant and marginally spreading.","","","","Lamium galeobdolon"
"418","ssi","Lamiaceae","Lamium purpureum","Lamium purpureum","Roadsides, waste ground.","","","","Lamium purpureum"
"419","ssi","Lamiaceae","Lycopus americanus","Lycopus americanus","TRA St Marys Lake date?","","","","Lycopus americanus"
"420","ssi","Lamiaceae","Lycopus asper","Lycopus asper","ICS location? date? No coast records found.","","","","Lycopus asper"
"421","ssi","Lamiaceae","Lycopus uniflorus","Lycopus uniflorus","Marshes and fens.","","","","Lycopus uniflorus"
"422","ssi","Lamiaceae","Marrubium vulgare","Marrubium vulgare","Waste ground, occasionaly open, grassy bluffs.","","","","Marrubium vulgare"
"423","ssi","Lamiaceae","Melissa officinalis","Melissa officinalis","Roadsides and waste places.","","","","Melissa officinalis"
"424","ssi","Lamiaceae","Mentha canadensis","Mentha canadensis","Wet ground, fens and lake edges.","","","","Mentha canadensis"
"425","ssi","Lamiaceae","Mentha spicata","Mentha spicata","Occasionaly naturalizing, low, wet places.","","","","Mentha spicata"
"426","ssi","Lamiaceae","Nepeta cataria","Nepeta cataria","HJ Burgoyne Valley, disturbed ground 1981.","","","","Nepeta cataria"
"427","ssi","Lamiaceae","Origanum vulgare","Origanum vulgare","TRA Fulford date? Luft iNaturalist report 2020, CricketFarm Blackburn Lake iNaturalist report 2020, Consumer Booth Canal iNaturalist report 2020.","","","","Origanum vulgare"
"428","ssi","Lamiaceae","Prunella vulgaris","Prunella vulgaris","Lawns, gardens, disturbed ground.","","","","Prunella vulgaris"
"429","ssi","Lamiaceae","Scutellaria galericulata","Scutellaria galericulata","HJ Roberts Lake 1981, TRA St Marys Lake date?","","","","Scutellaria galericulata"
"430","ssi","Lamiaceae","Scutellaria lateriflora","Scutellaria lateriflora","TRA report Stewart Lake - no voucher found.","","","","Scutellaria lateriflora"
"431","ssi","Lamiaceae","Stachys byzantina","Stachys byzantina","RDB Reginald Hill 1971, TRA Fulford date?","","","","Stachys byzantina"
"432","ssi","Lamiaceae","Stachys cooleyae","Stachys chamissonis cooleyae","Streambanks, fens, ditches.","","","","Stachys chamissonis cooleyae"
"433","ssi","Lentibulariaceae","Utricularia vulgaris ssp. macrorhiza","Utricularia macrorhiza","HJ Sphagnum Lake near Mt Bruce 1979, also many lowland lakes including Bullocks.","","","","Utricularia macrorhiza"
"434","ssi","Liliaceae","Erythronium oregonum ssp. oregonum","Erythronium oregonum","Grassy shorelines and points, rarely away from salt water.","","","","Erythronium oregonum"
"435","ssi","Liliaceae","Fritillaria affinis","Fritillaria affinis","Grassy ridges, points usually near salt water.","","","","Fritillaria affinis"
"436","ssi","Liliaceae","Fritillaria camschatcensis","Fritillaria camschatcensis","Goat Island, Ganges harbour TRA 1957.","","","","Fritillaria camschatcensis"
"437","ssi","Liliaceae","Lilium columbianum","Lilium columbianum","Damp, open woods and meadows, roadsides.","","","","Lilium columbianum"
"438","ssi","Liliaceae","Prosartes hookeri","Prosartes hookeri","Beaver Point TRA 1950. Fulford in creek drainage, south side of harbour. HJ April 1980.","","","","Prosartes hookeri"
"439","ssi","Liliaceae","Streptopus amplexifolius","Streptopus amplexifolius","TRA collections Mitchell Lake and Cranberry Bog 1957.","","","","Streptopus amplexifolius"
"440","ssi","Limnanthaceae","Limnanthes macounii","Limnanthes macounii","AC Beaver Point, Elanore Point 1978.","","","","Limnanthes macounii"
"441","ssi","Lythraceae","Lythrum salicaria","Lythrum salicaria","TRA Ganges 1957, HJ Ganges 1980.","","","","Lythrum salicaria"
"442","ssi","Malvaceae","Malva moschata","Malva moschata","Waste ground, roadsides.","","","","Malva moschata"
"443","ssi","Melanthiaceae","Toxicoscordion venenosum var. venenosum","Toxicoscordion venenosum venenosum","Grassy bluffs and ridges.","","","","Toxicoscordion venenosum venenosum"
"444","ssi","Melanthiaceae","Trillium ovatum","Trillium ovatum","Damp woods, on soil rich in humus.Cusheon Lake, Booth Bay, Ganges, St Marys Lake.","","","","Trillium ovatum"
"445","ssi","Melanthiaceae","Veratrum viride","Veratrum viride","Locaton? Mt Tuam-Mt Bruce plateau.","","","","Veratrum viride"
"446","ssi","Menyanthaceae","Menyanthes trifoliata","Menyanthes trifoliata","TRA St Marys Lake, HJ Weston Lake","","","","Menyanthes trifoliata"
"447","ssi","Montiaceae","Calandrinia ciliata","Calandrinia ciliata","Grassy, south facing bulffs, shorline ridges.","","","","Calandrinia ciliata"
"448","ssi","Montiaceae","Claytonia exigua ssp. exigua","Claytonia exigua exigua","Dry, shady sandy ground. RDB summit of Mt Belcher.","","","","Claytonia exigua exigua"
"449","ssi","Montiaceae","Claytonia parviflora","Claytonia parviflora","TRA Beaver Point 1957.","","","","Claytonia parviflora"
"450","ssi","Montiaceae","Claytonia perfoliata","Claytonia perfoliata","Open to shady, moist ground,; forming pure stands on slightly disturbed ground.","","","","Claytonia perfoliata"
"451","ssi","Montiaceae","Claytonia rubra","Claytonia rubra","TRA Ganges 1955. HLR Mt Maxwell 1985.","","","","Claytonia rubra"
"452","ssi","Montiaceae","Claytonia sibirica","Claytonia sibirica","Moist woods and thickets.","","","","Claytonia sibirica"
"453","ssi","Montiaceae","Montia dichotoma","Montia dichotoma","Open, grassy slopes, mossy rock seeps on shorelines.","","","","Montia dichotoma"
"454","ssi","Montiaceae","Montia fontana","Montia fontana","Moist meadows, seeps, vernal pools, margins of pond","","","","Montia fontana"
"455","ssi","Montiaceae","Montia howellii","Montia howellii","Trails, lake shorelines, mossy rock outcrops. Sandy beach on St Mary's Lake, mossy, seepy rock at Ruckle Point. Rut in parking area at Ford Lake.","","","","Montia howellii"
"456","ssi","Montiaceae","Montia linearis","Montia linearis","Grassy bluffs, mossy seeps.","","","","Montia linearis"
"457","ssi","Montiaceae","Montia parvifolia","Montia parvifolia","Stream banks and shady seeps on rocky outcrops, isolated mossy boulders.","recorded by HJ: Montia parvifolia var. flagellaris, syn. M.parvifolia in FPNW2","","","Montia parvifolia"
"458","ssi","Myricaceae","Myrica gale","Myrica gale","TRA Weston and Steward Lakes. HJ Bullocks Lake.","","","","Myrica gale"
"459","ssi","Nyctaginaceae","Abronia latifolia","Abronia latifolia","Gatten iNaturalist report east end of Ganges Harbour 2017.","","","","Abronia latifolia"
"460","ssi","Nymphaeaceae","Nuphar polysepala","Nuphar polysepala","Ponds and shallow lakes.","","","","Nuphar polysepala"
"461","ssi","Oleaceae","Fraxinus latifolia","Fraxinus latifolia","Chytyk Kingfisher Cove on shell miden 2012. Penn Fulford 1996,","","","","Fraxinus latifolia"
"462","ssi","Onagraceae","Chamaenerion angustifolium","Chamaenerion angustifolium","Disturbed ground, burns","","","","Chamaenerion angustifolium"
"463","ssi","Onagraceae","Circaea alpina ssp. pacifica","Circaea alpina pacifica","Cool, damp woods.","","","","Circaea alpina pacifica"
"464","ssi","Onagraceae","Clarkia amoena","Clarkia amoena","Grassy bluffs.","","","","Clarkia amoena"
"465","ssi","Onagraceae","Epilobium brachycarpum","Epilobium brachycarpum","Roadsides, grassy bluffs.","","","","Epilobium brachycarpum"
"466","ssi","Onagraceae","Epilobium ciliatum","Epilobium ciliatum","Wet meadows, fens, wet land edges.","","","","Epilobium ciliatum"
"467","ssi","Onagraceae","Epilobium minutum","Epilobium minutum","Grassy bluffs, ledges and banks. Straley Beddis Road 1991.","","","","Epilobium minutum"
"468","ssi","Onagraceae","Epilobium palustre","Epilobium palustre","collector? location?","","","","Epilobium palustre"
"469","ssi","Onagraceae","Ludwigia palustris","Ludwigia palustris","HJ Ford's Lake 1979 no collection.","","","","Ludwigia palustris"
"470","ssi","Onagraceae","Oenothera glazioviana","Oenothera glazioviana","RDB Fulford 1971.","","","","Oenothera glazioviana"
"471","ssi","Ophioglossaceae","Sceptridium multifidum","Sceptridium multifidum","Known from Maxwell Lake, St. Mary's Lake. ICS Cusheon Lake 1980.","","","","Sceptridium multifidum"
"472","ssi","Orchidaceae","Calypso bulbosa var. occidentalis","Calypso bulbosa occidentalis","Mossy spots, shaded mature forest.","","","","Calypso bulbosa occidentalis"
"473","ssi","Orchidaceae","Cephalanthera austiniae","Cephalanthera austiniae","Mt Tuam, Musgrave landing Donovan and Chytyk","","","","Cephalanthera austiniae"
"474","ssi","Orchidaceae","Corallorhiza maculata var. occidentalis","Corallorhiza maculata occidentalis","Moist or dry coniferous forest throughout. Several collections of var. ozettensis for island.","","","","Corallorhiza maculata occidentalis"
"475","ssi","Orchidaceae","Corallorhiza maculata var. ozettensis","Corallorhiza maculata ozettensis","St Marys Lake McEwen 2016, Blackburn Lake McEwen 2014. Mt Tuam ER McEwen 2016.","","","","Corallorhiza maculata ozettensis"
"476","ssi","Orchidaceae","Dactylorhiza viridis","Dactylorhiza viridis","TRA Russell Island, Fulford Harbour.","","","","Dactylorhiza viridis"
"477","ssi","Orchidaceae","Epipactis helleborine","Epipactis helleborine","D.L. Thompson Lepage Road 2020. Several locations iNaturalist.","","","","Epipactis helleborine"
"478","ssi","Orchidaceae","Goodyera oblongifolia","Goodyera oblongifolia","Moist or semidry moss floored coniferous forest; throughout.","","","","Goodyera oblongifolia"
"479","ssi","Orchidaceae","Neottia cordata","Neottia cordata","Common under dense Salal in second growth forests","","","","Neottia cordata"
"480","ssi","Orchidaceae","Platanthera dilatata","Platanthera dilatata","TRA Cranberry Bog.","","","","Platanthera dilatata"
"481","ssi","Orchidaceae","Platanthera elegans ssp. elegans","Platanthera elegans elegans","Dry, open coniferous forest, McCutcheon north of Vesuvius 1994.","","","","Platanthera elegans elegans"
"482","ssi","Orchidaceae","Platanthera huronensis","Platanthera huronensis","ICS personal collection, voucher not examined. Location?","","","","Platanthera huronensis"
"483","ssi","Orchidaceae","Platanthera stricta","Platanthera stricta","TRA Cranberry Bog.1957.","","","","Platanthera stricta"
"484","ssi","Orchidaceae","Platanthera transversa","Platanthera transversa","HJ Mt Tuam 1980.","","","","Platanthera transversa"
"485","ssi","Orchidaceae","Platanthera unalascensis","Platanthera unalascensis","Grassy, open places, dry coniferous forests.","","","","Platanthera unalascensis"
"486","ssi","Orchidaceae","Spiranthes romanzoffiana","Spiranthes romanzoffiana","Open, grassy places and parklands.","","","","Spiranthes romanzoffiana"
"487","ssi","Orobanchaceae","Aphyllon californicum ssp. californicum","Aphyllon californicum californicum","Parasitic on Grindelia, usually near shore line.","","","","Aphyllon californicum californicum"
"488","ssi","Orobanchaceae","Aphyllon purpureum","Aphyllon purpureum","Parasitic on Sedum and occasionally on Lithophragma.","","","","Aphyllon purpureum"
"489","ssi","Orobanchaceae","Bellardia viscosa","Bellardia viscosa","Roadsides, farm fields, pasture.","","","","Bellardia viscosa"
"490","ssi","Orobanchaceae","Castilleja attenuata","Castilleja attenuata","Open, grassy bluffs.","","","","Castilleja attenuata"
"491","ssi","Orobanchaceae","Castilleja hispida","Castilleja hispida","Grassy bluffs and ledges.","","","","Castilleja hispida"
"492","ssi","Orobanchaceae","Castilleja miniata var. dixonii","Castilleja miniata dixonii","TRA claim from Brackman Island, no voucher found.","","","","Castilleja miniata dixonii"
"493","ssi","Orobanchaceae","Castilleja victoriae","Castilleja victoriae","Newcombe Mt Tuam 1923.","","","","Castilleja victoriae"
"494","ssi","Orobanchaceae","Kopsiopsis hookeri","Kopsiopsis hookeri","ICS location? McDonald north slope Mt Erskin iNaturalist observation 2020. Kings Rd iNaturalist observation 2020.","","","","Kopsiopsis hookeri"
"495","ssi","Orobanchaceae","Rhinanthus minor ssp. groenlandicus","Rhinanthus groenlandicus","Meadows and grassy fields.","","","","Rhinanthus groenlandicus"
"496","ssi","Orobanchaceae","Triphysaria pusilla","Triphysaria pusilla","Meadows, weedy lawns.","","","","Triphysaria pusilla"
"497","ssi","Papaveraceae","Dicentra formosa","Dicentra formosa","Moist roadside, Blackburn Road. HJ,TRA,RDB.","","","","Dicentra formosa"
"498","ssi","Papaveraceae","Eschscholzia californica ssp. californica","Eschscholzia californica californica","Roadsides and waste ground.","","","","Eschscholzia californica californica"
"499","ssi","Papaveraceae","Meconella oregana","Meconella oregana","Maslovat Mt Tuam 2010, 2012.","","","","Meconella oregana"
"500","ssi","Papaveraceae","Papaver somniferum","Papaver somniferum","Occasional escapee from cultivation.","","","","Papaver somniferum"
"501","ssi","Phrymaceae","Erythranthe alsinoides","Erythranthe alsinoides","Grassy bluffs and ledges.","","","","Erythranthe alsinoides"
"502","ssi","Phrymaceae","Erythranthe guttata","Erythranthe guttata","Seepy spots on grassy bluffs, occasionally roadside ditches.","","","","Erythranthe guttata"
"503","ssi","Phrymaceae","Erythranthe moschata","Erythranthe moschata","Ponds, ditches with standing water.","","","","Erythranthe moschata"
"504","ssi","Phrymaceae","Erythranthe nasuta","Erythranthe nasuta","Benedict end of Isabella Road 1990.","","","","Erythranthe nasuta"
"505","ssi","Phrymaceae","Erythranthe ptilota","Erythranthe ptilota","TRA Booth Canal 1955.","","","","Erythranthe ptilota"
"506","ssi","Phrymaceae","Erythranthe sookensis","Erythranthe sookensis","GD 5.5 km SE of Ganges 1976.","not in FPNW2","","","Erythranthe sookensis"
"507","ssi","Pinaceae","Abies grandis","Abies grandis","Moist lowland forest; locally common.","","","","Abies grandis"
"508","ssi","Pinaceae","Picea sitchensis","Picea sitchensis","Very rare, south east shore line forest.","","","","Picea sitchensis"
"509","ssi","Pinaceae","Pinus contorta var. contorta","Pinus contorta contorta","Dry, south exposed woodlands, dry north slopes","","","","Pinus contorta contorta"
"510","ssi","Pinaceae","Pinus monticola","Pinus monticola","Absent from lowland forest. Occasional on high elevation plateau Mt Bruce to Mt Tuam.","","","","Pinus monticola"
"511","ssi","Pinaceae","Pseudotsuga menziesii","Pseudotsuga menziesii menziesii","Moist to dry areas; generally distributed throughout the forested areas.","","","","Pseudotsuga menziesii menziesii"
"512","ssi","Pinaceae","Tsuga heterophylla","Tsuga heterophylla","Upland, north facing slopes; common. Very rare on south slopes and mesic lowland forest.","","","","Tsuga heterophylla"
"513","ssi","Plantaginaceae","Callitriche heterophylla var. bolanderi","Callitriche heterophylla bolanderi","TRA Mitchel Lake, Cusheon Lake1957.","","","","Callitriche heterophylla bolanderi"
"514","ssi","Plantaginaceae","Callitriche palustris","Callitriche palustris","TRA Mitchell Lake date?- no voucher at Uvic","","","","Callitriche palustris"
"515","ssi","Plantaginaceae","Collinsia grandiflora","Collinsia grandiflora","Open, grassy bluffs.","","","","Collinsia grandiflora"
"516","ssi","Plantaginaceae","Collinsia parviflora","Collinsia parviflora","Open, grassy bluffs.","","","","Collinsia parviflora"
"517","ssi","Plantaginaceae","Cymbalaria muralis","Cymbalaria muralis","TRA Beaver Point date?","","","","Cymbalaria muralis"
"518","ssi","Plantaginaceae","Digitalis purpurea","Digitalis purpurea","Roadsides, waste places, logged ground.","","","","Digitalis purpurea"
"519","ssi","Plantaginaceae","Gratiola ebracteata","Gratiola ebracteata","ICS claim - no voucher found.","","","","Gratiola ebracteata"
"520","ssi","Plantaginaceae","Gratiola neglecta","Gratiola neglecta","ICS claim - no voucher found.","","","","Gratiola neglecta"
"521","ssi","Plantaginaceae","Limosella aquatica","Limosella aquatica","DPW St Marys Lake date? voucher location?","","","","Limosella aquatica"
"522","ssi","Plantaginaceae","Linaria dalmatica","Linaria dalmatica","lCS & RDB location? Dates? Canvasback Place iNaturalist report 2020.","","","","Linaria dalmatica"
"523","ssi","Plantaginaceae","Linaria purpurea","Linaria purpurea","Garden escapee.","","","","Linaria purpurea"
"524","ssi","Plantaginaceae","Linaria vulgaris","Linaria vulgaris","TRA Fulford","","","","Linaria vulgaris"
"525","ssi","Plantaginaceae","Plantago coronopus","Plantago coronopus","AC Ruckle Park 2010.","","","","Plantago coronopus"
"526","ssi","Plantaginaceae","Plantago elongata","Plantago elongata","Grassy bluffs, rocky shoreline ledges.","","","","Plantago elongata"
"527","ssi","Plantaginaceae","Plantago lanceolata","Plantago lanceolata","Lawns, waste ground, cultivated ground.","","","","Plantago lanceolata"
"528","ssi","Plantaginaceae","Plantago major","Plantago major","Lawns, roadsides and disturbed ground.","","","","Plantago major"
"529","ssi","Plantaginaceae","Plantago maritima","Plantago maritima","Rocky shoreline and salt marshes.","","","","Plantago maritima"
"530","ssi","Plantaginaceae","Tonella tenella","Tonella tenella","Open, rocky slopes above Sansum Narrows GD & FL. Also known from Maple Mountain, Mary Vine Creek, Sooke and talus and rocky bluffs above Elwah River, Olympic Peninsula.","","","","Tonella tenella"
"531","ssi","Plantaginaceae","Veronica americana","Veronica americana","Standing water in ditches, fens and ponds","","","","Veronica americana"
"532","ssi","Plantaginaceae","Veronica arvensis","Veronica arvensis","Waste ground, grassy bluffs, disturbed ground","","","","Veronica arvensis"
"533","ssi","Plantaginaceae","Veronica officinalis","Veronica officinalis","Roadsides and disturbed fields.","","","","Veronica officinalis"
"534","ssi","Plantaginaceae","Veronica peregrina var. xalapensis","Veronica peregrina xalapensis","Meadows, dirt roads, vernal wet spots.","","","","Veronica peregrina xalapensis"
"535","ssi","Plantaginaceae","Veronica persica","Veronica persica","TRA Ganges, date?","","","","Veronica persica"
"536","ssi","Plantaginaceae","Veronica scutellata","Veronica scutellata","Fens, pond edges.","","","","Veronica scutellata"
"537","ssi","Plantaginaceae","Veronica serpyllifolia","Veronica serpyllifolia","Moist meadows, wet ground and disturbed sites.","","","","Veronica serpyllifolia"
"538","ssi","Plumbaginaceae","Armeria maritima ssp. californica","Armeria maritima californica","Anderson 1896 Chain Islands.","","","","Armeria maritima californica"
"539","ssi","Poaceae","Achnatherum lemmonii ssp. lemmonii","Eriocoma lemmonii lemmonii","Open, grassy south facing bluffs","","","","Eriocoma lemmonii lemmonii"
"540","ssi","Poaceae","Agrostis capillaris","Agrostis capillaris","Meadow and pasture throughou.","","","","Agrostis capillaris"
"541","ssi","Poaceae","Agrostis exarata","Agrostis exarata","Roadsides and fields.","","","","Agrostis exarata"
"542","ssi","Poaceae","Agrostis gigantea","Agrostis gigantea","Lawns, fields and roadsides.","","","","Agrostis gigantea"
"543","ssi","Poaceae","Agrostis microphylla","Agrostis microphylla","Roadside and at salt springs. TRA Beaver Point.","","","","Agrostis microphylla"
"544","ssi","Poaceae","Agrostis pallens","Agrostis pallens","Dry upland pasture, roadsides.","","","","Agrostis pallens"
"545","ssi","Poaceae","Agrostis scabra","Agrostis scabra","Fens and bogs. HJ Mt Bruce, Mt Tuam, Lake Maxwell.","","","","Agrostis scabra"
"546","ssi","Poaceae","Aira caryophyllea","Aira caryophyllea","Open bluffs and grassy slopes, particularly where disturbed.","","","","Aira caryophyllea"
"547","ssi","Poaceae","Aira praecox","Aira praecox","Open bluffs and grassy slopes, particularly where disturbed.","","","","Aira praecox"
"548","ssi","Poaceae","Alopecurus aequalis","Alopecurus aequalis","Sphagnum lake shore east of Bruce Peak HJ 1979.","","","","Alopecurus aequalis"
"549","ssi","Poaceae","Alopecurus carolinianus","Alopecurus carolinianus","Mt Maxwell seepage area, McEwan.","","","","Alopecurus carolinianus"
"550","ssi","Poaceae","Alopecurus geniculatus","Alopecurus geniculatus","TRA Walker Hook, Ganges, Mt Tuam.","","","","Alopecurus geniculatus"
"551","ssi","Poaceae","Alopecurus pratensis","Alopecurus pratensis","Wet meadows and fields. ICS Booth Canal. TRA Mt Tuam.","","","","Alopecurus pratensis"
"552","ssi","Poaceae","Anthoxanthum odoratum","Anthoxanthum odoratum","Grassy bluffs, dry fields, roadsides throughout.","","","","Anthoxanthum odoratum"
"553","ssi","Poaceae","Apera interrupta","Apera interrupta","Darbyshire Mt Bruce 1983.","","","","Apera interrupta"
"554","ssi","Poaceae","Arrhenatherum elatius","Arrhenatherum elatius","Dry meadows, farm fields and roadside,","","","","Arrhenatherum elatius"
"555","ssi","Poaceae","Avena sativa","Avena sativa","Occasionally introduced by highways.","","","","Avena sativa"
"556","ssi","Poaceae","Bromus commutatus","Bromus commutatus","Lomer, Douglas, Penny Mt Erskine 2002.","","","","Bromus commutatus"
"557","ssi","Poaceae","Bromus diandrus","Bromus diandrus","Roadside, grassy bluffs, disturbed ground.","","","","Bromus diandrus"
"558","ssi","Poaceae","Bromus hordeaceus","Bromus hordeaceus","Bluffs, roadside and waste ground.","","","","Bromus hordeaceus"
"559","ssi","Poaceae","Bromus inermis","Bromus inermis","Roadside, disturbed ground.","","","","Bromus inermis"
"560","ssi","Poaceae","Bromus pacificus","Bromus pacificus","ICS collection Roberts lake. TRA Southey Point.","","","","Bromus pacificus"
"561","ssi","Poaceae","Bromus sitchensis","Bromus sitchensis","Var. aleutensis and marginatus","","","","Bromus sitchensis"
"562","ssi","Poaceae","Bromus sitchensis var. aleutensis","Bromus sitchensis aleutensis","Forest edges, bluffs, roadsides. Ganges RDB","","","","Bromus sitchensis aleutensis"
"563","ssi","Poaceae","Bromus sitchensis var. carinatus","Bromus carinatus","Shoreline bluffs, roadsides and waste places. LEP report var. marginatus (Neese ex Steud.) B. Boivin from Mt Tuam.","","","","Bromus carinatus"
"564","ssi","Poaceae","Bromus sterilis","Bromus sterilis","Fields, roadside and waste places throughout.","","","","Bromus sterilis"
"565","ssi","Poaceae","Bromus tectorum","Bromus tectorum","Roadsides, banks, and waste places.","","","","Bromus tectorum"
"566","ssi","Poaceae","Bromus vulgaris","Bromus vulgaris","Open woodland, trails.","","","","Bromus vulgaris"
"567","ssi","Poaceae","Calamagrostis canadensis","Calamagrostis canadensis","Var. langsdorfii HJ Bruce Peak","","","","Calamagrostis canadensis"
"568","ssi","Poaceae","Cinna latifolia","Cinna latifolia","Ruckle Park Ray July 1976","","","","Cinna latifolia"
"569","ssi","Poaceae","Cynosurus cristatus","Cynosurus cristatus","Fields, roadsides and waste places; common throughout.","","","","Cynosurus cristatus"
